"seed_num","min_lambda_val"
2248,1.28831900276769
2249,1.22857628863649
2250,1.30701993600132
2251,1.20445861426684
2252,1.29701225915302
2253,1.19629992421664
2254,1.17559745464766
2255,1.29912624555431
2256,1.31062040371179
2257,1.23741131031957
2258,1.2165788281426
2259,1.2021267189487
2260,1.20456592401844
2261,1.20810023302848
2262,1.21497890369743
2263,1.27430535109802
2264,1.2347011407071
2265,1.22414187522643
2266,1.24517906282093
2267,1.20702159597735
2268,1.32583118008798
2269,1.26029449074677
2270,1.25451336921611
2271,1.22221462243515
2272,1.15189687560055
2273,1.19855825102034
2274,1.21415920008071
2275,1.28371489308504
2276,1.17699498787163
2277,1.23630838312585
2278,1.24602285598612
2279,1.15282364982403
2280,1.25968627865519
2281,1.22346757057633
2282,1.20402304974746
2283,1.16714152268295
2284,1.30681388117714
2285,1.34208010681845
2286,1.25913831397338
2287,1.17940481193712
2288,1.39346389074776
2289,1.20471752407223
2290,1.25212367083805
2291,1.13363890493694
2292,1.18320505368434
2293,1.19332714088838
2294,1.22393918776577
2295,1.28525634501816
2296,1.24707231302914
2297,1.20857415557974
2298,1.22912300178085
2299,1.24858844840241
2300,1.28146484052918
2301,1.33343243543088
2302,1.16148742992394
2303,1.24757797611626
2304,1.29686203991195
2305,1.19249089736607
