"Lambda","upper","lower","upper.CI","lower.CI","upper.1","lower.1","upper.0","lower.0","Method"
1.213,0.0107400707004491,-0.121321175236096,NA,NA,NA,NA,NA,NA,"ZSB"
1.213,-0.00488280871434476,-0.105899623864599,0.0183307405680609,-0.130366918293738,0.663591362081441,0.59955412619187,0.705453750056469,0.668474170795786,"DVDS"
1.214,0.0110147663307116,-0.121607567247389,NA,NA,NA,NA,NA,NA,"ZSB"
1.214,-0.00487386387429534,-0.106107901791476,0.0183176894411741,-0.130580044733978,0.663513368510356,0.599406927627485,0.705514829418961,0.668387232384651,"DVDS"
1.215,0.011289196479662,-0.121893730989962,NA,NA,NA,NA,NA,NA,"ZSB"
1.215,-0.00472425830409295,-0.106326565318163,0.0184631654908113,-0.130803749427466,0.663577843684227,0.599259801610369,0.705586366928532,0.66830210198832,"DVDS"
1.216,0.0115633615686902,-0.122179666749112,NA,NA,NA,NA,NA,NA,"ZSB"
1.216,-0.0045512088549562,-0.106545054541688,0.018633508149089,-0.131027293041657,0.663652732613743,0.599112762414765,0.705657816956453,0.668203941468699,"DVDS"
1.217,0.0118372620183016,-0.1224653748096,NA,NA,NA,NA,NA,NA,"ZSB"
1.217,-0.00439014762189938,-0.106817090694724,0.0187913964335293,-0.131303205277067,0.663774539038168,0.598956153408225,0.705773244102949,0.668164686660067,"DVDS"
1.218,0.0121108982481149,-0.122750855455646,NA,NA,NA,NA,NA,NA,"ZSB"
1.218,-0.00417884420152095,-0.106998173140605,0.0190021633153897,-0.131488140198609,0.66389791106793,0.598846519127847,0.705844692268452,0.668076755269451,"DVDS"
1.219,0.0123842706768691,-0.123036108970937,NA,NA,NA,NA,NA,NA,"ZSB"
1.219,-0.00382150122886158,-0.107220095898249,0.0193514731591132,-0.131715105376386,0.664140542314757,0.59869984049894,0.705919936397189,0.667962043543618,"DVDS"
1.22,0.0126573797224197,-0.123321135638622,NA,NA,NA,NA,NA,NA,"ZSB"
1.22,-0.00361315184986577,-0.107364631329835,0.0195593129055458,-0.13186142205865,0.66426408962767,0.598553233768485,0.70591786509832,0.667877241477535,"DVDS"
1.221,0.0129302258017478,-0.12360593574132,NA,NA,NA,NA,NA,NA,"ZSB"
1.221,-0.00340498811330335,-0.107587877154757,0.0197669837747221,-0.132089260674486,0.664387495260946,0.598391661629214,0.705979538783972,0.66779248337425,"DVDS"
1.222,0.0132028093309593,-0.12389050956112,NA,NA,NA,NA,NA,NA,"ZSB"
1.222,-0.00319703878538909,-0.107805133493738,0.0199744572748686,-0.13231162658642,0.664510744370566,0.598245135690487,0.706050269184225,0.667707783155955,"DVDS"
1.223,0.0134751307252827,-0.124174857379575,NA,NA,NA,NA,NA,NA,"ZSB"
1.223,-0.00301169521000027,-0.108041110876497,0.0201587140962949,-0.132552456440895,0.664611444284199,0.598079802394158,0.706120913270656,0.6676231394942,"DVDS"
1.224,0.0137471903990787,-0.124458979477714,NA,NA,NA,NA,NA,NA,"ZSB"
1.224,-0.00284097048009108,-0.108267112819487,0.0203262860025939,-0.132783456315981,0.664678349848885,0.597924358435331,0.706191471254818,0.667519320328976,"DVDS"
1.225,0.0140189887658389,-0.124742876136036,NA,NA,NA,NA,NA,NA,"ZSB"
1.225,-0.0026371587861948,-0.108596982725214,0.0205295946503069,-0.133114796963209,0.664800755119359,0.597670745974285,0.7062677286995,0.667437913905554,"DVDS"
1.226,0.014290526238189,-0.125026547634518,NA,NA,NA,NA,NA,NA,"ZSB"
1.226,-0.00244072929884757,-0.108843244773221,0.0207254349600539,-0.133363746879553,0.664922998368794,0.597461851506183,0.706305096279404,0.667363727667642,"DVDS"
1.227,0.0145618032278873,-0.125309994252608,NA,NA,NA,NA,NA,NA,"ZSB"
1.227,-0.0022341426156131,-0.109060330948876,0.0209316114176372,-0.133585982069074,0.665045093221114,0.597314955783184,0.706375286732061,0.667279235836727,"DVDS"
1.228,0.0148328201458324,-0.125593216269237,NA,NA,NA,NA,NA,NA,"ZSB"
1.228,-0.00202776364297411,-0.109300168613954,0.0211375965801554,-0.133830472143513,0.665167034306343,0.597145223379683,0.706445391993638,0.667194797949317,"DVDS"
1.229,0.015103577402062,-0.125876213962811,NA,NA,NA,NA,NA,NA,"ZSB"
1.229,-0.00177555509247799,-0.109537510918725,0.0213879385927726,-0.134069434000254,0.665338869185952,0.596944564387552,0.706482075306277,0.66711442427843,"DVDS"
1.23,0.0153740754057555,-0.126158987611215,NA,NA,NA,NA,NA,NA,"ZSB"
1.23,-0.00156937706966172,-0.109822917440309,0.0215937490200318,-0.134358186224897,0.665460716421839,0.596767441938806,0.706590359379115,0.6670300934915,"DVDS"
1.231,0.0156443145652369,-0.126441537491822,NA,NA,NA,NA,NA,NA,"ZSB"
1.231,-0.00130926685787901,-0.110054822523633,0.0218517563254614,-0.13459407132581,0.665636544860258,0.596638244626573,0.706693067150207,0.666945811718137,"DVDS"
1.232,0.0159142952879774,-0.12672386388148,NA,NA,NA,NA,NA,NA,"ZSB"
1.232,-0.00110325802802132,-0.110271581161083,0.0220574234748105,-0.134816016853234,0.665758313406069,0.596491402654765,0.706762983815848,0.66686157143409,"DVDS"
1.233,0.0161840179805955,-0.127005967056528,NA,NA,NA,NA,NA,NA,"ZSB"
1.233,-0.000897483621145557,-0.11045704119965,0.0222628726786508,-0.135005891713612,0.665879910974008,0.596344645743297,0.706801686942947,0.666777394595153,"DVDS"
1.234,0.0164534830488602,-0.127287847292788,NA,NA,NA,NA,NA,NA,"ZSB"
1.234,-0.000673682182417656,-0.110673316561051,0.0224860120795159,-0.135227377054949,0.666011740416764,0.59619797024329,0.706871286804341,0.666685422599182,"DVDS"
1.235,0.0167226908976944,-0.12756950486557,NA,NA,NA,NA,NA,NA,"ZSB"
1.235,-0.000491247040677959,-0.110811273921554,0.0226674946208731,-0.135362724666343,0.666133073933757,0.596133170805725,0.706944444727278,0.666624320974435,"DVDS"
1.236,0.0169916419311752,-0.127850940049672,NA,NA,NA,NA,NA,NA,"ZSB"
1.236,-0.000286097233756967,-0.111026863847568,0.0228723643941561,-0.135583520145338,0.666254269050597,0.595987010054349,0.707013873901916,0.666540366284354,"DVDS"
1.237,0.0172603365525379,-0.128132153119383,NA,NA,NA,NA,NA,NA,"ZSB"
1.237,-8.11374233198694e-05,-0.111242279399025,0.0230770604148052,-0.135804154237573,0.666375326102935,0.595840938883563,0.707083218282588,0.666456463526255,"DVDS"
1.238,0.0175287751641754,-0.128413144348487,NA,NA,NA,NA,NA,NA,"ZSB"
1.238,0.000123643724530432,-0.111457491367422,0.0232815937861948,-0.136024597938553,0.666496245425338,0.595694976145835,0.707152467513257,0.666372601700807,"DVDS"
1.239,0.017796958167643,-0.128693914010256,NA,NA,NA,NA,NA,NA,"ZSB"
1.239,0.000328239405954402,-0.111649801085285,0.0234859575337426,-0.136221600754499,0.666617020114855,0.595571827397012,0.707221628482297,0.666288780708901,"DVDS"
1.24,0.0180648859636602,-0.128974462377458,NA,NA,NA,NA,NA,NA,"ZSB"
1.24,0.000532649424284703,-0.111871937706247,0.0236901514111719,-0.136448872568727,0.66673764987603,0.595418731540205,0.707290669246452,0.666205000451745,"DVDS"
1.241,0.0183325589521087,-0.129254789722359,NA,NA,NA,NA,NA,NA,"ZSB"
1.241,0.000736870414498188,-0.112183579367138,0.0238941719471553,-0.136761116662778,0.666858131245365,0.595176025678267,0.707359605045405,0.666121260830867,"DVDS"
1.242,0.0185999775320429,-0.129534896316721,NA,NA,NA,NA,NA,NA,"ZSB"
1.242,0.000962115724545733,-0.112398384730125,0.0241177262327719,-0.136981184002175,0.66696070021611,0.59503007294032,0.707428457670445,0.665998584491565,"DVDS"
1.243,0.0188671421016822,-0.129814782431803,NA,NA,NA,NA,NA,NA,"ZSB"
1.243,0.00116602888666025,-0.112612990952731,0.0243214648834693,-0.137201064052301,0.667080807716858,0.594884236369584,0.707497227322315,0.665914778830198,"DVDS"
1.244,0.0191340530584205,-0.130094448338366,NA,NA,NA,NA,NA,NA,"ZSB"
1.244,0.00135416155237545,-0.112809268971622,0.0245083710097357,-0.137402199234053,0.667213247076744,0.594756645229488,0.70756591420111,0.665859085524369,"DVDS"
1.245,0.0194007107988251,-0.130373894306674,NA,NA,NA,NA,NA,NA,"ZSB"
1.245,0.0015679863447688,-0.11302116967824,0.0247218559526533,-0.137619374546445,0.667333129312855,0.594611058792232,0.707632228470472,0.665765142968086,"DVDS"
1.246,0.0196671157186389,-0.130653120606491,NA,NA,NA,NA,NA,NA,"ZSB"
1.246,0.00176691178717213,-0.113217987594972,0.0249205835876806,-0.13782012334213,0.6674528760696,0.594500780762555,0.707718768357527,0.665685964282427,"DVDS"
1.247,0.0199332682127839,-0.130932127507086,NA,NA,NA,NA,NA,NA,"ZSB"
1.247,0.00195169746216536,-0.113174513917235,0.0251048255505911,-0.137753498576317,0.667559403319411,0.594616328611817,0.707790842529052,0.665607705857246,"DVDS"
1.248,0.0201991686753616,-0.131210915277234,NA,NA,NA,NA,NA,NA,"ZSB"
1.248,0.00215459716294187,-0.113387126225003,0.0253076226153431,-0.137971336286324,0.667678816385291,0.594472113499595,0.707859239724598,0.665524219222349,"DVDS"
1.249,0.0204648174996539,-0.131489484185217,NA,NA,NA,NA,NA,NA,"ZSB"
1.249,0.00238028643915567,-0.113599522985854,0.0255327147097331,-0.138188971196738,0.66781622921829,0.594327995115084,0.707927518100938,0.665435942779134,"DVDS"
1.25,0.020730215078128,-0.131767834498824,NA,NA,NA,NA,NA,NA,"ZSB"
1.25,0.00259528661342795,-0.113859715134254,0.0257474582071342,-0.138453146213398,0.667935431314368,0.594135979026959,0.707995694161213,0.66534014470094,"DVDS"
1.251,0.0209953618024394,-0.132045966485356,NA,NA,NA,NA,NA,NA,"ZSB"
1.251,0.0028499971297437,-0.114071958736419,0.0259974520478589,-0.138670647550779,0.668054492356936,0.59399182577593,0.708063784512349,0.665204495227192,"DVDS"
1.252,0.0212602580634315,-0.132323880411623,NA,NA,NA,NA,NA,NA,"ZSB"
1.252,0.00304259489134496,-0.114301151773254,0.0261898790574757,-0.13890434069088,0.668173398319205,0.593830641257238,0.708131793030492,0.66513080342786,"DVDS"
1.253,0.0215249042511344,-0.132601576543948,NA,NA,NA,NA,NA,NA,"ZSB"
1.253,0.00324417689738245,-0.114563525534772,0.026390817029046,-0.13917051485498,0.668292135162186,0.593686565671892,0.708250091206665,0.665047958264803,"DVDS"
1.254,0.0217893007547736,-0.132879055148167,NA,NA,NA,NA,NA,NA,"ZSB"
1.254,0.00354806403995416,-0.114775546307372,0.0266913889361195,-0.139387822404553,0.668512591743864,0.593542559596039,0.708318105903411,0.66496452770391,"DVDS"
1.255,0.0220534479627687,-0.133156316489632,NA,NA,NA,NA,NA,NA,"ZSB"
1.255,0.00375026208139599,-0.115004009574598,0.0268935577559526,-0.139621323845871,0.668631405480552,0.593382025844223,0.70838603541882,0.664881143399156,"DVDS"
1.256,0.0223173462627357,-0.13343336083321,NA,NA,NA,NA,NA,NA,"ZSB"
1.256,0.00395225246419691,-0.115276899141556,0.0270955330757213,-0.139898276097185,0.668750075575905,0.593176984529495,0.708453883671051,0.664797823111708,"DVDS"
1.257,0.0225809960414883,-0.13371018844329,NA,NA,NA,NA,NA,NA,"ZSB"
1.257,0.00415405225150615,-0.115493378064559,0.0272973335162403,-0.140120012263023,0.668868607411192,0.593028272789489,0.708521650854049,0.664714555159685,"DVDS"
1.258,0.0228443976850413,-0.133986799583771,NA,NA,NA,NA,NA,NA,"ZSB"
1.258,0.00444806177827309,-0.115705007337182,0.0275849294562962,-0.140336972347983,0.669079408230284,0.59288432982396,0.708589337161142,0.664631346452011,"DVDS"
1.259,0.02310755157861,-0.134263194518079,NA,NA,NA,NA,NA,NA,"ZSB"
1.259,0.0046497784930154,-0.11592627239921,0.027786653747708,-0.140563070115397,0.669197984706338,0.592720186218052,0.708646458617262,0.664548206213322,"DVDS"
1.26,0.0233704581066188,-0.134539373509161,NA,NA,NA,NA,NA,NA,"ZSB"
1.26,0.00485130669968034,-0.116130277791416,0.0279882048463469,-0.140772291423523,0.669316415801961,0.592583637321452,0.708713915112868,0.66446510910228,"DVDS"
1.261,0.0236331176526936,-0.134815336819486,NA,NA,NA,NA,NA,NA,"ZSB"
1.261,0.00507043507763158,-0.116347011180386,0.0282070754032069,-0.140994099732088,0.669434692185314,0.592447049850351,0.708794061030737,0.664364257107683,"DVDS"
1.262,0.0238955305996694,-0.135091084711044,NA,NA,NA,NA,NA,NA,"ZSB"
1.262,0.0052446730318901,-0.116540001241766,0.0283806591489557,-0.141192180531096,0.669552806811953,0.59230338644247,0.708843387684236,0.664308133780063,"DVDS"
1.263,0.024157697329594,-0.135366617445357,NA,NA,NA,NA,NA,NA,"ZSB"
1.263,0.00549330361315833,-0.116787975796031,0.0286274824751616,-0.14144466426586,0.669726570794767,0.592122593473663,0.708910569269694,0.664233267181608,"DVDS"
1.264,0.024419618223725,-0.135641935283468,NA,NA,NA,NA,NA,NA,"ZSB"
1.264,0.00569418508424075,-0.11687803693086,0.0288284365183817,-0.1415312028684,0.669844581389321,0.592107790255931,0.708985827186791,0.66415039630508,"DVDS"
1.265,0.0246812936625379,-0.135917038485949,NA,NA,NA,NA,NA,NA,"ZSB"
1.265,0.00605751061020166,-0.117203183225807,0.029180998074303,-0.141858024786563,0.670121065119592,0.591964711463252,0.709167894689059,0.66406355450939,"DVDS"
1.266,0.0249427240257182,-0.136191927312904,NA,NA,NA,NA,NA,NA,"ZSB"
1.266,0.00625858628825368,-0.117425116008634,0.0293821379041152,-0.142085145945189,0.670239342681692,0.591821710362086,0.70924682637072,0.663980756393438,"DVDS"
1.267,0.0252039096921759,-0.136466602023962,NA,NA,NA,NA,NA,NA,"ZSB"
1.267,0.00645621445016869,-0.117635311956294,0.0295792571181959,-0.142300728301551,0.670357486538088,0.591678789521792,0.709314101478086,0.663901272087919,"DVDS"
1.268,0.0254648510400371,-0.13674106287829,NA,NA,NA,NA,NA,NA,"ZSB"
1.268,0.00665690836018398,-0.117845354871234,0.0297800430092805,-0.142516169701124,0.670475471896019,0.591535941917908,0.709381296789141,0.663818563535835,"DVDS"
1.269,0.0257255484466517,-0.137015310134584,NA,NA,NA,NA,NA,NA,"ZSB"
1.269,0.00682295463182244,-0.118049370265415,0.0299452038172464,-0.142725497596759,0.670558848691323,0.591399026566069,0.709448396831484,0.663735894059501,"DVDS"
1.27,0.0259860022885936,-0.137289344051075,NA,NA,NA,NA,NA,NA,"ZSB"
1.27,0.00700339891038825,-0.11824707912574,0.0301252582673118,-0.142928433665846,0.670676454051238,0.591256362435907,0.709503441561647,0.66367305514085,"DVDS"
1.271,0.0262462129416624,-0.13756316488553,NA,NA,NA,NA,NA,NA,"ZSB"
1.271,0.00722505814286397,-0.118503995101616,0.0303462526926402,-0.143189678213973,0.670795245431018,0.59106633346762,0.709570328569237,0.663570187288154,"DVDS"
1.272,0.0265061807808858,-0.137836772895252,NA,NA,NA,NA,NA,NA,"ZSB"
1.272,0.00742495098360156,-0.118713458645063,0.030546289105265,-0.143404582131769,0.670912595222169,0.590923674724407,0.70963713336947,0.663487644238568,"DVDS"
1.273,0.0267659061805187,-0.138110168337083,NA,NA,NA,NA,NA,NA,"ZSB"
1.273,0.00762464778240871,-0.118922756001885,0.0307461444190281,-0.143619331430812,0.671029815486041,0.590781103143379,0.709703859145264,0.663405167703632,"DVDS"
1.274,0.0270253895140526,-0.138383351467404,NA,NA,NA,NA,NA,NA,"ZSB"
1.274,0.0077986402737562,-0.119131870301601,0.0309195809848234,-0.143833909273064,0.671121406343621,0.590638625154393,0.709770495455993,0.663322766069865,"DVDS"
1.275,0.0272846311542082,-0.138656322542136,NA,NA,NA,NA,NA,NA,"ZSB"
1.275,0.00806751659111755,-0.119335383959865,0.0311862111880129,-0.144042607328489,0.671238267810086,0.590496229375072,0.709831613334936,0.663170751218969,"DVDS"
1.276,0.0275436314729445,-0.13892908181674,NA,NA,NA,NA,NA,NA,"ZSB"
1.276,0.00816689854095777,-0.119568249588617,0.0312827743023974,-0.144280558716577,0.67129951145224,0.59035390143513,0.709922151023748,0.663132612911283,"DVDS"
1.277,0.0278023908414554,-0.139201629546222,NA,NA,NA,NA,NA,NA,"ZSB"
1.277,0.00860532261747587,-0.119744997108687,0.0317046688675613,-0.144462110855212,0.671644277153365,0.590235201676947,0.709980198785634,0.663038954535889,"DVDS"
1.278,0.0280609096301779,-0.139473965985132,NA,NA,NA,NA,NA,NA,"ZSB"
1.278,0.00880465544598549,-0.119777437880847,0.0319041545318244,-0.144486854812344,0.67176126726878,0.59009548065515,0.709872918535997,0.662956611822794,"DVDS"
1.279,0.0283191882087845,-0.139746091387566,NA,NA,NA,NA,NA,NA,"ZSB"
1.279,0.00897734665119015,-0.120027768274417,0.0320762418143868,-0.144741521518137,0.671878129012982,0.58991085195078,0.709938620225198,0.662900782361791,"DVDS"
1.28,0.0285772269461972,-0.140018006007162,NA,NA,NA,NA,NA,NA,"ZSB"
1.28,0.00914423204046943,-0.120058584998574,0.0322414020716489,-0.144766442735607,0.671962868131254,0.589781204538033,0.709839789536607,0.662818636090785,"DVDS"
1.281,0.0288350262105794,-0.140289710097114,NA,NA,NA,NA,NA,NA,"ZSB"
1.281,0.00944246690935875,-0.120198867341525,0.0325365384397844,-0.144909628256558,0.672178995803914,0.589705910296929,0.709904777638453,0.662736528894555,"DVDS"
1.282,0.0290925863693393,-0.140561203910155,NA,NA,NA,NA,NA,NA,"ZSB"
1.282,0.00962938767991794,-0.120405403083078,0.0327234064335891,-0.145121627853041,0.67228385620325,0.58956428374513,0.709969686828208,0.662654468523332,"DVDS"
1.283,0.0293499077891372,-0.140832487698574,NA,NA,NA,NA,NA,NA,"ZSB"
1.283,0.00982727034555894,-0.120629983497142,0.0329209227017916,-0.145351403767233,0.672400352849185,0.589422764028848,0.71005274752599,0.662573082503626,"DVDS"
1.284,0.0296069908358841,-0.141103561714212,NA,NA,NA,NA,NA,NA,"ZSB"
1.284,0.0101331834741498,-0.120836207353746,0.0332238376330166,-0.145563114140224,0.67251672232789,0.589281339012146,0.710117546365891,0.66238353885374,"DVDS"
1.285,0.0298638358747405,-0.141374426208458,NA,NA,NA,NA,NA,NA,"ZSB"
1.285,0.0103316606378031,-0.121034460260631,0.0334225368713819,-0.145766745925957,0.672632940413727,0.589139986153771,0.710174446414402,0.662301279775924,"DVDS"
1.286,0.0301204432701258,-0.141645081432259,NA,NA,NA,NA,NA,NA,"ZSB"
1.286,0.0105299630426271,-0.1212403670685,0.033621075553137,-0.145978161903276,0.672749022428201,0.5889987003685,0.710239067436999,0.662219059385574,"DVDS"
1.287,0.0303768133857088,-0.141915527636115,NA,NA,NA,NA,NA,NA,"ZSB"
1.287,0.0105411965190063,-0.121446130720474,0.0336175838321848,-0.146189446231207,0.672678084023879,0.588857481499984,0.710303612220458,0.662136887504873,"DVDS"
1.288,0.030632946584422,-0.142185765070081,NA,NA,NA,NA,NA,NA,"ZSB"
1.288,0.0106746996685265,-0.121676963621896,0.0337486828979625,-0.146425126632673,0.672793316374371,0.588723838130977,0.710400801752873,0.662118616705845,"DVDS"
1.289,0.0308888432284537,-0.142455793983769,NA,NA,NA,NA,NA,NA,"ZSB"
1.289,0.0109033992683128,-0.12210065843456,0.0339768298353479,-0.146840014239701,0.672931216021238,0.588386254398451,0.710486912833011,0.662027816752925,"DVDS"
1.29,0.0311445036792585,-0.142725614626353,NA,NA,NA,NA,NA,NA,"ZSB"
1.29,0.0111002675851268,-0.12233679515746,0.0341739303614185,-0.147081037852391,0.673046243800727,0.588214604675124,0.710551399832584,0.6619459762156,"DVDS"
1.291,0.0313999282975496,-0.142995227246562,NA,NA,NA,NA,NA,NA,"ZSB"
1.291,0.0113361718067326,-0.122568935617338,0.0344094940040542,-0.147318164852732,0.673174402986872,0.588046875583856,0.710615811201194,0.661838231180139,"DVDS"
1.292,0.0316551174433091,-0.143264632092688,NA,NA,NA,NA,NA,NA,"ZSB"
1.292,0.0115327379226496,-0.122780208639398,0.034606318262198,-0.147534881059987,0.673289170277932,0.587905277380341,0.710685486019738,0.661756432355283,"DVDS"
1.293,0.0319100714757824,-0.143533829412584,NA,NA,NA,NA,NA,NA,"ZSB"
1.293,0.0117922327841987,-0.122942542691239,0.0348640401209755,-0.147698720214679,0.673403789018283,0.58782486378572,0.710767406476958,0.661611556234084,"DVDS"
1.294,0.0321647907534851,-0.143802819453667,NA,NA,NA,NA,NA,NA,"ZSB"
1.294,0.0120845305334899,-0.123147992226963,0.0351535635070813,-0.147909709583403,0.67359770402189,0.587683670493595,0.710831662720558,0.6615131734884,"DVDS"
1.295,0.0324192756342081,-0.144071602462913,NA,NA,NA,NA,NA,NA,"ZSB"
1.295,0.0122810258786529,-0.123371908271439,0.0353503446187512,-0.148138897697263,0.673712292682284,0.587542562370448,0.710914470641887,0.661431266803631,"DVDS"
1.296,0.0326735264750054,-0.144340178686871,NA,NA,NA,NA,NA,NA,"ZSB"
1.296,0.0124639707035787,-0.123587215301005,0.0355332766185674,-0.148359650311689,0.673826752968012,0.587391418670269,0.710978633971274,0.661362782264433,"DVDS"
1.297,0.0329275436322155,-0.144608548371651,NA,NA,NA,NA,NA,NA,"ZSB"
1.297,0.012740981598138,-0.123792238541867,0.0358083753792823,-0.148570246150561,0.673999187866104,0.587250469503304,0.711042708045171,0.661258206267966,"DVDS"
1.298,0.0331813274614436,-0.144876711762933,NA,NA,NA,NA,NA,NA,"ZSB"
1.298,0.013019903404811,-0.123957549566531,0.0360843814773944,-0.148739975612867,0.674196310957308,0.587149155190783,0.711106704757314,0.661176407552497,"DVDS"
1.299,0.0334348783175802,-0.145144669105964,NA,NA,NA,NA,NA,NA,"ZSB"
1.299,0.013183734259961,-0.124162137993559,0.0362477954031858,-0.148950155667116,0.674310807981362,0.587008489071669,0.711170627065228,0.661127073721401,"DVDS"
1.3,0.0336881965547919,-0.145412420645559,NA,NA,NA,NA,NA,NA,"ZSB"
1.3,0.013321823058761,-0.124366540618629,0.0363841229992438,-0.149160160545559,0.674367337807905,0.586867926168549,0.711234466787177,0.661045514749144,"DVDS"
1.301,0.033941282526527,-0.145679966626108,NA,NA,NA,NA,NA,NA,"ZSB"
1.301,0.0135173842504318,-0.124570793483327,0.0365800238862999,-0.149370027029295,0.674481396911681,0.586727429752907,0.711298223236234,0.660964012661249,"DVDS"
1.302,0.0341941365855157,-0.14594730729157,NA,NA,NA,NA,NA,NA,"ZSB"
1.302,0.013712765401476,-0.124774895439763,0.0367757586800582,-0.149579753479331,0.674595314461367,0.586586999671548,0.711361895111311,0.660882549059891,"DVDS"
1.303,0.0344467590837747,-0.146214442885477,NA,NA,NA,NA,NA,NA,"ZSB"
1.303,0.0139079142386046,-0.124978834551735,0.0369712750404854,-0.14978932820613,0.674709038095063,0.586446651572964,0.711425486124699,0.660801123856458,"DVDS"
1.304,0.034699150372607,-0.146481373650937,NA,NA,NA,NA,NA,NA,"ZSB"
1.304,0.0141820084434499,-0.125182600750289,0.0372431807902397,-0.149998741129166,0.674901760055951,0.586306402658592,0.711489003408881,0.660719751612501,"DVDS"
1.305,0.0349513108026052,-0.146748099830631,NA,NA,NA,NA,NA,NA,"ZSB"
1.305,0.0143854062930803,-0.125410140502049,0.0374451533467089,-0.150230320279474,0.6750154558266,0.586192736649531,0.71160287715158,0.660630049533519,"DVDS"
1.306,0.0352032407236493,-0.147014621666819,NA,NA,NA,NA,NA,NA,"ZSB"
1.306,0.0145802405556854,-0.12561367630324,0.0376403813656798,-0.150439520563869,0.675129025887526,0.586052701994647,0.711666378297887,0.66054878533184,"DVDS"
1.307,0.0354549404849134,-0.147280939401334,NA,NA,NA,NA,NA,NA,"ZSB"
1.307,0.0147748884977046,-0.125817065531292,0.0378354371513589,-0.150648585745083,0.675242448042496,0.585912740517935,0.711729806049227,0.660467559544791,"DVDS"
1.308,0.035706410434864,-0.147547053275591,NA,NA,NA,NA,NA,NA,"ZSB"
1.308,0.0149693406203968,-0.126034448924337,0.0380303107558442,-0.150871420721211,0.675355712704662,0.585772862678746,0.711807311603083,0.660386372084266,"DVDS"
1.309,0.0359576509212653,-0.147812963530586,NA,NA,NA,NA,NA,NA,"ZSB"
1.309,0.0151835501197093,-0.126250967574323,0.0382446619596739,-0.151093338023479,0.675481764381704,0.585633086198966,0.71188405377329,0.660298214261995,"DVDS"
1.31,0.0362086622911727,-0.148078670406889,NA,NA,NA,NA,NA,NA,"ZSB"
1.31,0.0154087232760139,-0.126417574704235,0.0384694373522079,-0.151264825064691,0.675594752147588,0.585493401995159,0.711910976699394,0.660186028871574,"DVDS"
1.311,0.0364594448909482,-0.148344174144659,NA,NA,NA,NA,NA,NA,"ZSB"
1.311,0.0156817328325451,-0.126613870119928,0.0387408899669905,-0.151466724246483,0.67570760999022,0.585353819141345,0.711967689261273,0.660025877157675,"DVDS"
1.312,0.0367099990662486,-0.148609474983635,NA,NA,NA,NA,NA,NA,"ZSB"
1.312,0.0158757702644516,-0.12681634501182,0.0389353934735414,-0.151674926046399,0.675820346202774,0.585214336999573,0.712030682011393,0.659944575938323,"DVDS"
1.313,0.036960325162036,-0.148874573163136,NA,NA,NA,NA,NA,NA,"ZSB"
1.313,0.0160696336137253,-0.127097316742305,0.0391297376958949,-0.151959257733092,0.675932961063157,0.585005887587928,0.712103204330233,0.659863327449432,"DVDS"
1.314,0.0372104235225758,-0.149139468922073,NA,NA,NA,NA,NA,NA,"ZSB"
1.314,0.0162517728176259,-0.127299675511351,0.0393121378427479,-0.152167358472849,0.676033893874882,0.584866377299336,0.712166052810687,0.659782121057256,"DVDS"
1.315,0.0374602944914354,-0.149404162498939,NA,NA,NA,NA,NA,NA,"ZSB"
1.315,0.0163959836606169,-0.127501896293511,0.0394557126752643,-0.152375332033088,0.676138428369854,0.584726932682307,0.712228828975817,0.659742444709237,"DVDS"
1.316,0.0377099384114968,-0.149668654131813,NA,NA,NA,NA,NA,NA,"ZSB"
1.316,0.0166110018852141,-0.127928918282419,0.0396707939067395,-0.15279245695024,0.676272444117596,0.584573242643396,0.712502160925815,0.659661442232381,"DVDS"
1.317,0.0379593556249436,-0.149932944058364,NA,NA,NA,NA,NA,NA,"ZSB"
1.317,0.016751209250196,-0.128109320203369,0.0398097658457043,-0.152978148678037,0.676384528669067,0.584448458086577,0.712557778289946,0.65963331941887,"DVDS"
1.318,0.038208546473275,-0.15019703251585,NA,NA,NA,NA,NA,NA,"ZSB"
1.318,0.0169439181303816,-0.12830537605229,0.040003011605913,-0.153179046256726,0.676496481393592,0.584332377998736,0.712637754051027,0.65955256326321,"DVDS"
1.319,0.0384575112973018,-0.150460919741119,NA,NA,NA,NA,NA,NA,"ZSB"
1.319,0.0170849002249036,-0.128480328364705,0.0401414187370373,-0.153358166744127,0.676537381094133,0.584220512145462,0.712700840510167,0.65945248086923,"DVDS"
1.32,0.0387062504371465,-0.15072460597061,NA,NA,NA,NA,NA,NA,"ZSB"
1.32,0.0172771358321866,-0.128682244402784,0.0403342087656809,-0.153565837183606,0.676648888338854,0.584081583079608,0.712763827482391,0.659371752506667,"DVDS"
1.321,0.0389547642322485,-0.150988091440352,NA,NA,NA,NA,NA,NA,"ZSB"
1.321,0.0174423696461539,-0.128786908569389,0.0404993567785069,-0.153670420451647,0.676760276186066,0.584039831477074,0.712826740046463,0.659317906539912,"DVDS"
1.322,0.0392030530213682,-0.151251376385972,NA,NA,NA,NA,NA,NA,"ZSB"
1.322,0.0177145506708462,-0.12897634607952,0.0407690531393951,-0.153865357893989,0.676871544906718,0.583901319069243,0.712877665148763,0.659156994235871,"DVDS"
1.323,0.0394511171425799,-0.151514461042688,NA,NA,NA,NA,NA,NA,"ZSB"
