"Lambda","upper","lower","upper.CI","lower.CI","upper.1","lower.1","upper.0","lower.0","Method"
1.212,-0.00517164027531911,-0.105758817378372,0.0180360398101529,-0.130216375067711,0.663465914503999,0.599691703529909,0.705450520908281,0.668637554779319,"DVDS"
1.213,0.0106558496406432,-0.121359318139812,NA,NA,NA,NA,NA,NA,"ZSB"
1.213,-0.00497958775398219,-0.105968197626757,0.0182272478919523,-0.130430579737741,0.663591362096352,0.59955412621031,0.705522323837066,0.668570949850335,"DVDS"
1.214,0.0109304443827047,-0.121645614484385,NA,NA,NA,NA,NA,NA,"ZSB"
1.214,-0.00497257918735025,-0.106223812859214,0.0182123363568911,-0.130690325931376,0.663513368526344,0.599406927645936,0.70563074050515,0.668485947713694,"DVDS"
1.215,0.0112047737159308,-0.121931682650776,NA,NA,NA,NA,NA,NA,"ZSB"
1.215,-0.00482315764535941,-0.106371059547841,0.0183576305907,-0.130839399152978,0.663577843700376,0.599259801628832,0.705630861176673,0.668401001345736,"DVDS"
1.216,0.0114788380616037,-0.122217522924123,NA,NA,NA,NA,NA,NA,"ZSB"
1.216,-0.00466336781273826,-0.106601953611501,0.0185149517919322,-0.131075064085364,0.66365273262991,0.599112762433238,0.705714716044739,0.668316100442649,"DVDS"
1.217,0.0117526378401201,-0.122503135589033,NA,NA,NA,NA,NA,NA,"ZSB"
1.217,-0.00444356271548296,-0.106829906514134,0.0187337812990837,-0.131307918398062,0.663774539054389,0.598956153426682,0.705786059940816,0.668218101769873,"DVDS"
1.218,0.0120261734709912,-0.122788520929574,NA,NA,NA,NA,NA,NA,"ZSB"
1.218,-0.00423533626986889,-0.107010797693384,0.0189415316723016,-0.131492668874793,0.663897911084154,0.598846519146333,0.705857316839716,0.668133247354023,"DVDS"
1.219,0.0122994453728468,-0.123073679229279,NA,NA,NA,NA,NA,NA,"ZSB"
1.219,-0.00389868674615219,-0.107232539670422,0.0192706038969681,-0.131719465207559,0.664140542331265,0.598699840517436,0.705932380187858,0.668039229077417,"DVDS"
1.22,0.0125724539634366,-0.123358610771142,NA,NA,NA,NA,NA,NA,"ZSB"
1.22,-0.00369033315333393,-0.107450203769434,0.019478483196015,-0.131942239360625,0.66426408964418,0.598553233786993,0.706003437556427,0.667954422797514,"DVDS"
1.221,0.0128451996596331,-0.123643315837632,NA,NA,NA,NA,NA,NA,"ZSB"
1.221,-0.00348216235309385,-0.107682746593034,0.0196861963459079,-0.132179603672031,0.66438749527746,0.598391661647727,0.706074408240762,0.667869657630554,"DVDS"
1.222,0.0131176828774326,-0.123927794710682,NA,NA,NA,NA,NA,NA,"ZSB"
1.222,-0.0032741890885195,-0.107860522226438,0.0198937283842112,-0.132361355981005,0.664510744387084,0.598245135709011,0.706105657935449,0.667784933475604,"DVDS"
1.223,0.0133899040319615,-0.124212047671695,NA,NA,NA,NA,NA,NA,"ZSB"
1.223,-0.00309906765645907,-0.108090421839461,0.0200676355768251,-0.132596038748099,0.664611444300862,0.59807980241276,0.706170224252221,0.667710511957321,"DVDS"
1.224,0.0136618635374723,-0.124496075001547,NA,NA,NA,NA,NA,NA,"ZSB"
1.224,-0.00294757624225138,-0.108277143581371,0.0202163510074433,-0.13278681852607,0.664678349865769,0.597924358454029,0.706201502035401,0.667625926108021,"DVDS"
1.225,0.0139335618073495,-0.124779876980589,NA,NA,NA,NA,NA,NA,"ZSB"
1.225,-0.00272133364333861,-0.108633166086973,0.0204418323888034,-0.133143642624899,0.664800755136248,0.597670745993567,0.706303912080541,0.667522088779586,"DVDS"
1.226,0.0142049992541127,-0.125063453888642,NA,NA,NA,NA,NA,NA,"ZSB"
1.226,-0.00253486685393399,-0.108912368405769,0.0206274033604276,-0.133426516364812,0.664922998385686,0.597461851525419,0.706374219931188,0.66745786523962,"DVDS"
1.227,0.0144761762894153,-0.125346806005008,NA,NA,NA,NA,NA,NA,"ZSB"
1.227,-0.00232901241407719,-0.109129486599574,0.0208327658095036,-0.13364880101241,0.66504509323801,0.597314955802431,0.706444442402005,0.667374105652087,"DVDS"
1.228,0.0147470933240488,-0.125629933608465,NA,NA,NA,NA,NA,NA,"ZSB"
1.228,-0.00212266940747315,-0.109374294255127,0.0210387461755122,-0.133898206847347,0.665167034323244,0.597145223398953,0.70651951765408,0.667289703730717,"DVDS"
1.229,0.0150177507679456,-0.12591283697727,NA,NA,NA,NA,NA,NA,"ZSB"
1.229,-0.00188184856385975,-0.109683342307342,0.0212775324672673,-0.134209614716585,0.665338869203063,0.59694456440653,0.706627906713872,0.667220717766923,"DVDS"
1.23,0.0152881490301818,-0.12619551638916,NA,NA,NA,NA,NA,NA,"ZSB"
1.23,-0.00167577077873208,-0.109930576199965,0.0214832725218918,-0.134461249321985,0.665460716438955,0.596767441957801,0.706698018157766,0.667136487217687,"DVDS"
1.231,0.0155582885189755,-0.126477972121356,NA,NA,NA,NA,NA,NA,"ZSB"
1.231,-0.00142069775587857,-0.110123723591249,0.0217361816530302,-0.134659075272449,0.665636544877226,0.596638244645546,0.706761968236795,0.667057242633105,"DVDS"
1.232,0.0158281696416915,-0.126760204450558,NA,NA,NA,NA,NA,NA,"ZSB"
1.232,-0.0012148108800121,-0.110234482588711,0.0219417557521528,-0.134768456631505,0.665758313423042,0.59649140267375,0.706725885262461,0.666973124303054,"DVDS"
1.233,0.0160977928048463,-0.12704221365296,NA,NA,NA,NA,NA,NA,"ZSB"
1.233,-0.00100915837252824,-0.11045063990971,0.0221471122926059,-0.134989816567188,0.665879910990984,0.596344645762296,0.706795285672005,0.666889069363512,"DVDS"
1.234,0.0163671584141036,-0.127324000004232,NA,NA,NA,NA,NA,NA,"ZSB"
1.234,-0.000793335682609454,-0.110666618504011,0.0223624877345563,-0.135211010333433,0.666011740433782,0.5961979702623,0.70686458876631,0.666805076116392,"DVDS"
1.235,0.0166362668742819,-0.127605563779537,NA,NA,NA,NA,NA,NA,"ZSB"
1.235,-0.000588063227738954,-0.110800635513793,0.0225674963528195,-0.13534246095796,0.66613307395078,0.596133170825791,0.706933806339584,0.666721137178519,"DVDS"
1.236,0.016905118589356,-0.127886905253528,NA,NA,NA,NA,NA,NA,"ZSB"
1.236,-0.000382973828548579,-0.111015930075602,0.0227723380357419,-0.13556296601864,0.666254269067625,0.595987010074433,0.707002940150035,0.666637242896174,"DVDS"
1.237,0.0171737139624559,-0.128168024700348,NA,NA,NA,NA,NA,NA,"ZSB"
1.237,-0.00020533454242538,-0.111180779309557,0.0229489055078744,-0.135731514835879,0.666375326119968,0.595840938903661,0.707021718213218,0.666580660662393,"DVDS"
1.238,0.0174420533958731,-0.128448922393631,NA,NA,NA,NA,NA,NA,"ZSB"
1.238,7.27166536362246e-06,-0.111404685202325,0.0231611045573508,-0.135960453979048,0.666496245442376,0.595694976165947,0.707099661368272,0.666488973777012,"DVDS"
1.239,0.0177101372910593,-0.128729598606505,NA,NA,NA,NA,NA,NA,"ZSB"
1.239,0.00021174533690661,-0.111596514045288,0.0233653742422257,-0.136156973862576,0.6666170201319,0.595571827416954,0.707168341462242,0.666405274794993,"DVDS"
1.24,0.0179779660486282,-0.129010053611591,NA,NA,NA,NA,NA,NA,"ZSB"
1.24,0.0004237921278113,-0.111818206838526,0.0235770710425178,-0.13638380026609,0.666737649893079,0.595418731560163,0.707236938398688,0.666313857765267,"DVDS"
1.241,0.0182455400683653,-0.129290287681012,NA,NA,NA,NA,NA,NA,"ZSB"
1.241,0.000627891803063575,-0.112129426681131,0.0237809975659921,-0.136695621247056,0.666858131262415,0.595176025697506,0.707305452378637,0.666230239459352,"DVDS"
1.242,0.0185128597492167,-0.129570301086381,NA,NA,NA,NA,NA,NA,"ZSB"
1.242,0.000814039021273658,-0.112343802785895,0.0239665353477519,-0.136915257574477,0.666960700233151,0.59503007295957,0.707373875745465,0.666146661211877,"DVDS"
1.243,0.0187799254893028,-0.129850094098817,NA,NA,NA,NA,NA,NA,"ZSB"
1.243,0.0010176848077403,-0.112557961634004,0.0241700377869094,-0.137134688607437,0.667080807733903,0.594884236388846,0.70744219802285,0.666063122926163,"DVDS"
1.244,0.019046737685914,-0.130129666988936,NA,NA,NA,NA,NA,NA,"ZSB"
1.244,0.00123362258786941,-0.112753788460054,0.0243856463782773,-0.137335367554514,0.667213247093707,0.594756645248762,0.707510433708817,0.665979624505838,"DVDS"
1.245,0.0193132967355171,-0.130409020026855,NA,NA,NA,NA,NA,NA,"ZSB"
1.245,0.00143696347498194,-0.112967528223729,0.0245888746454456,-0.137554403190394,0.667333129329823,0.594611058811517,0.707578587035246,0.665896165854841,"DVDS"
1.246,0.0195796030337541,-0.130688153482195,NA,NA,NA,NA,NA,NA,"ZSB"
1.246,0.00164012920915268,-0.113145395077576,0.0247919434305972,-0.137736531375435,0.667452876086572,0.594500780781903,0.70764617585948,0.665812746877419,"DVDS"
1.247,0.0198456569754437,-0.130967067624085,NA,NA,NA,NA,NA,NA,"ZSB"
1.247,0.00186967167865149,-0.113120200725372,0.025020011370922,-0.137687837549648,0.667559403336289,0.59461632863155,0.707736529356922,0.665689731657638,"DVDS"
1.248,0.0201114589545881,-0.131245762721156,NA,NA,NA,NA,NA,NA,"ZSB"
1.248,0.00207737782995045,-0.113332404028833,0.0252275518108001,-0.137905264469263,0.667678816402173,0.594472113519344,0.707804517548177,0.665601438572222,"DVDS"
1.249,0.0203770093643682,-0.131524239041546,NA,NA,NA,NA,NA,NA,"ZSB"
1.249,0.00231055578666795,-0.113544428983844,0.0254600763419902,-0.138122525745049,0.667816229235068,0.594327995134848,0.707872424118691,0.6655056734484,"DVDS"
1.25,0.0206423085971513,-0.131802496852903,NA,NA,NA,NA,NA,NA,"ZSB"
1.25,0.0025131790928626,-0.113804258078599,0.0256626566439498,-0.138386337921891,0.667935431331152,0.594135979046714,0.707940237125313,0.665422252238289,"DVDS"
1.251,0.0209073570444925,-0.132080536422385,NA,NA,NA,NA,NA,NA,"ZSB"
1.251,0.00280002811518891,-0.114025042070416,0.0259458250816093,-0.13861225787345,0.668054492373723,0.593991825795699,0.708016867866114,0.665254464258534,"DVDS"
1.252,0.021172155097132,-0.132358358016663,NA,NA,NA,NA,NA,NA,"ZSB"
1.252,0.00301880121659359,-0.114253873403912,0.0261638708913381,-0.138845588851204,0.668173398335995,0.593830641276901,0.708084514680813,0.665154597119401,"DVDS"
1.253,0.0214367031450044,-0.132635961901917,NA,NA,NA,NA,NA,NA,"ZSB"
1.253,0.00325559498960831,-0.114461474679526,0.0263998675386077,-0.139058405347575,0.668292135178979,0.59368656569157,0.708148040371096,0.66503654018937,"DVDS"
1.254,0.0217010015772338,-0.132913348343843,NA,NA,NA,NA,NA,NA,"ZSB"
1.254,0.003577184460861,-0.114662666719549,0.0267179113474703,-0.139264705660968,0.668512591760603,0.593542559615731,0.70820522633528,0.664935407299742,"DVDS"
1.255,0.0219650507821413,-0.133190517607652,NA,NA,NA,NA,NA,NA,"ZSB"
1.255,0.00368531084650344,-0.114903052351072,0.0268230439964546,-0.139509964319299,0.668631405497295,0.593382025863949,0.708285078215021,0.664946094650791,"DVDS"
1.256,0.0222288511472417,-0.133467469958073,NA,NA,NA,NA,NA,NA,"ZSB"
1.256,0.00388731608623092,-0.115175348694108,0.0270250553552377,-0.139786338183432,0.668750075592643,0.593176984549163,0.708352333243271,0.664862759506412,"DVDS"
1.257,0.0224924030592524,-0.133744205659351,NA,NA,NA,NA,NA,NA,"ZSB"
1.257,0.00408912817354576,-0.115391229227025,0.0272268885212038,-0.140007477735328,0.668868607427934,0.593028272809143,0.708419502036169,0.664779479254388,"DVDS"
1.258,0.0227557069040868,-0.13402072497525,NA,NA,NA,NA,NA,NA,"ZSB"
1.258,0.00438707311511925,-0.115602250005859,0.0275183935919128,-0.140223832231691,0.669079408247102,0.592884329843628,0.708486579849487,0.664692335131983,"DVDS"
1.259,0.0230187630668651,-0.134297028169058,NA,NA,NA,NA,NA,NA,"ZSB"
1.259,0.0045888094837235,-0.115878874285704,0.0277201571978968,-0.140504639875958,0.66919798472316,0.592720186237831,0.708599060523535,0.664609175239436,"DVDS"
1.26,0.0232815719319089,-0.134573115503579,NA,NA,NA,NA,NA,NA,"ZSB"
1.26,0.00479032532998717,-0.116082499787622,0.0279217155402956,-0.140713481622737,0.669316415818785,0.592583637341225,0.708666137128847,0.664526090488798,"DVDS"
1.261,0.0235441338827494,-0.134848987241145,NA,NA,NA,NA,NA,NA,"ZSB"
1.261,0.00495815606111456,-0.116286083663921,0.0280885556929864,-0.140922313210066,0.669434692202142,0.592447049870176,0.708733133534097,0.664476536141027,"DVDS"
1.262,0.0238064493021234,-0.135124643643613,NA,NA,NA,NA,NA,NA,"ZSB"
1.262,0.00513220114783939,-0.116474129512705,0.0282619632536766,-0.141115215753692,0.669552806828782,0.592303386462313,0.708777515975018,0.664420605680942,"DVDS"
1.263,0.0240685185719808,-0.135400084972359,NA,NA,NA,NA,NA,NA,"ZSB"
1.263,0.00538870976314894,-0.116721679678996,0.0285168066340116,-0.141367275265826,0.66972657081151,0.592122593493543,0.708844273172539,0.664337861048361,"DVDS"
1.264,0.0243303420734821,-0.135675311488294,NA,NA,NA,NA,NA,NA,"ZSB"
1.264,0.00558941638892658,-0.116803145704607,0.0287176034959292,-0.141445321503219,0.669844581406071,0.59210779027478,0.708910935979387,0.664255165017144,"DVDS"
1.265,0.0245919201870032,-0.135950323451852,NA,NA,NA,NA,NA,NA,"ZSB"
1.265,0.00594855666096839,-0.117020944061612,0.0290659689535304,-0.1416684028373,0.670121065135669,0.591964711482114,0.708985655543726,0.6641725084747,"DVDS"
1.266,0.0248532532921356,-0.136225121123001,NA,NA,NA,NA,NA,NA,"ZSB"
1.266,0.00614945137031625,-0.117242026955233,0.0292669451530598,-0.141894687602165,0.67023934269777,0.591821710380959,0.709063737336192,0.664089891327454,"DVDS"
1.267,0.025114341767693,-0.136499704761232,NA,NA,NA,NA,NA,NA,"ZSB"
1.267,0.00635017307204871,-0.117451407485768,0.0294677633419028,-0.142109469556207,0.670357486554174,0.591678789540673,0.70913019702644,0.664007313482125,"DVDS"
1.268,0.0253751859917019,-0.136774074625578,NA,NA,NA,NA,NA,NA,"ZSB"
1.268,0.0065443597095311,-0.117660635620972,0.0296619126906141,-0.14232411117396,0.670475471912107,0.591535941936795,0.709196577557768,0.663931112202576,"DVDS"
1.269,0.0256357863414194,-0.1370482309746,NA,NA,NA,NA,NA,NA,"ZSB"
1.269,0.00672680752156545,-0.117863842097677,0.0298432655229695,-0.142532644678358,0.670558848707404,0.591399026584967,0.709262868682644,0.663832041185839,"DVDS"
1.27,0.0258961431933203,-0.137322174066391,NA,NA,NA,NA,NA,NA,"ZSB"
1.27,0.00692690785821672,-0.118072712629232,0.0300435020799885,-0.142746951519383,0.670676454067321,0.591256362454817,0.709329075084048,0.663749546209104,"DVDS"
1.271,0.0261562569231094,-0.137595904158586,NA,NA,NA,NA,NA,NA,"ZSB"
1.271,0.00712815526225865,-0.118328869304463,0.0302444672892765,-0.143007452360396,0.670795245447132,0.591066333486518,0.709395202790981,0.663667090184873,"DVDS"
1.272,0.0264161279057181,-0.137869421508352,NA,NA,NA,NA,NA,NA,"ZSB"
1.272,0.0073279131830711,-0.118529322062689,0.0304443892687412,-0.143213182519846,0.670912595238284,0.59092367474331,0.709452996805998,0.663584682055213,"DVDS"
1.273,0.026675756515309,-0.138142726372396,NA,NA,NA,NA,NA,NA,"ZSB"
1.273,0.00752749535282218,-0.118840811204912,0.0306441500539717,-0.143526704388368,0.671029815502157,0.590781103162292,0.709621914367204,0.663502320149335,"DVDS"
1.274,0.0269351431252732,-0.138415819006966,NA,NA,NA,NA,NA,NA,"ZSB"
1.274,0.0076788330481822,-0.119056739127052,0.030794445930484,-0.143747944639199,0.671121406359909,0.590638625173317,0.709695364300369,0.663442573311727,"DVDS"
1.275,0.0271942881082401,-0.138688699667849,NA,NA,NA,NA,NA,NA,"ZSB"
1.275,0.00787789066381914,-0.119265287461248,0.0309937068142593,-0.143961971226177,0.671238267826382,0.590496229394007,0.709761516855255,0.663360377162562,"DVDS"
1.276,0.0274531918360729,-0.138961368610373,NA,NA,NA,NA,NA,NA,"ZSB"
1.276,0.00810124789862155,-0.119473689982047,0.0312117138438246,-0.144175863734005,0.671299511468533,0.590353901454076,0.709827591436123,0.663198263569911,"DVDS"
1.277,0.0277118546798714,-0.139233826089412,NA,NA,NA,NA,NA,NA,"ZSB"
1.277,0.00854904162619481,-0.119712504510228,0.0316428931106187,-0.144418093689771,0.671644277168909,0.590235201695879,0.709947706206107,0.663095235542714,"DVDS"
1.278,0.0279702770099761,-0.139506072359383,NA,NA,NA,NA,NA,NA,"ZSB"
1.278,0.00872359001029492,-0.119918306895163,0.0318165727544736,-0.144628551484998,0.671761267284323,0.590095480673987,0.71001378756915,0.663037677274028,"DVDS"
1.279,0.0282284591959689,-0.139778107674248,NA,NA,NA,NA,NA,NA,"ZSB"
1.279,0.008978863846421,-0.120168937213008,0.0320690905132885,-0.144883559368178,0.671878129028525,0.589910851969634,0.710079789182642,0.662899265182104,"DVDS"
1.28,0.0284864016066749,-0.140049932287515,NA,NA,NA,NA,NA,NA,"ZSB"
1.28,0.00914596711809019,-0.120189618747091,0.0322344755003664,-0.144897050902936,0.671962868146781,0.589781204556949,0.70997082330404,0.66281690102869,"DVDS"
1.281,0.0287441046101633,-0.140321546452243,NA,NA,NA,NA,NA,NA,"ZSB"
1.281,0.00942105470980502,-0.120330195383587,0.0325060780821518,-0.145040569502607,0.67217899581962,0.589705910315862,0.710036105699449,0.662757941109815,"DVDS"
1.282,0.0290015685737513,-0.140592950421038,NA,NA,NA,NA,NA,NA,"ZSB"
1.282,0.00960812658752077,-0.120530266074354,0.0326931020070248,-0.145245694856272,0.672283856218957,0.589564283764078,0.710094549838431,0.662675729631436,"DVDS"
1.283,0.0292587938640054,-0.140864144446057,NA,NA,NA,NA,NA,NA,"ZSB"
1.283,0.00979376610799513,-0.120758161640325,0.032878617310594,-0.145478677648904,0.672400352864892,0.589422764047804,0.710180925688129,0.662606586756897,"DVDS"
1.284,0.0295157808467407,-0.141135128779008,NA,NA,NA,NA,NA,NA,"ZSB"
1.284,0.00999221337015594,-0.120964685574518,0.0330772887136198,-0.145690720362541,0.672516722343598,0.589281339031114,0.710246024605632,0.662524508973442,"DVDS"
1.285,0.0297725298870282,-0.141405903671152,NA,NA,NA,NA,NA,NA,"ZSB"
1.285,0.0101904519619932,-0.121171061112748,0.0332757656570452,-0.145902626138593,0.672632940429436,0.58913998617275,0.710311047285498,0.662442488467442,"DVDS"
1.286,0.0300290413491899,-0.141676469373305,NA,NA,NA,NA,NA,NA,"ZSB"
1.286,0.0104010233276913,-0.121395477094702,0.0334863503855047,-0.146132311350008,0.67274902244391,0.588998700387489,0.710394177482191,0.662347999116218,"DVDS"
1.287,0.0302853155968074,-0.141946826135837,NA,NA,NA,NA,NA,NA,"ZSB"
1.287,0.0104215067252254,-0.121601624077606,0.0334919479943008,-0.14634401069926,0.67267808403959,0.588857481518985,0.710459105596591,0.662256577314365,"DVDS"
1.288,0.0305413529927195,-0.142216974208675,NA,NA,NA,NA,NA,NA,"ZSB"
1.288,0.010618696471796,-0.12180011982162,0.0336893680086781,-0.146547941605518,0.672793316390083,0.588723838150066,0.710523957971686,0.662174619918288,"DVDS"
1.289,0.0307971538990205,-0.1424869138413,NA,NA,NA,NA,NA,NA,"ZSB"
1.289,0.0108653936836746,-0.122202460079205,0.033935268158494,-0.146941939685343,0.672931216036947,0.588386254415309,0.710588714494513,0.662065822353272,"DVDS"
1.29,0.0310527186770742,-0.142756645282758,NA,NA,NA,NA,NA,NA,"ZSB"
1.29,0.0110623592472575,-0.122430797483837,0.0341324892209884,-0.147175076552159,0.67304624381644,0.58821460469205,0.710645402175887,0.661983884569182,"DVDS"
1.291,0.0313080476875014,-0.14302616878165,NA,NA,NA,NA,NA,NA,"ZSB"
1.291,0.0112723871848754,-0.122663059158442,0.0343425766791267,-0.147412380148538,0.673174403002687,0.58804687560068,0.710709934759122,0.661902015817812,"DVDS"
1.292,0.0315631412901922,-0.143295484586137,NA,NA,NA,NA,NA,NA,"ZSB"
1.292,0.0114695501936581,-0.122869114557017,0.0345395084787503,-0.147623999171146,0.673289170293748,0.587905277397168,0.710774391954185,0.66181962010009,"DVDS"
1.293,0.0318179998443016,-0.143564592943948,NA,NA,NA,NA,NA,NA,"ZSB"
1.293,0.0116703523825815,-0.123070511075925,0.0347405051548691,-0.147825950738718,0.673403789034103,0.587824863802546,0.710895374878471,0.661733436651522,"DVDS"
1.294,0.0320726237082555,-0.143833494102368,NA,NA,NA,NA,NA,NA,"ZSB"
1.294,0.0119400835562983,-0.123290656625446,0.0350076141010113,-0.148051484069427,0.673597704037658,0.587683670510422,0.710974327135868,0.661657620481359,"DVDS"
1.295,0.0323270132397502,-0.144102188308254,NA,NA,NA,NA,NA,NA,"ZSB"
1.295,0.0121363043635889,-0.123496180466113,0.0352041492813162,-0.148262590335743,0.673712292698056,0.587542562387283,0.711038742853396,0.661575988334467,"DVDS"
1.296,0.032581168795753,-0.144370675808019,NA,NA,NA,NA,NA,NA,"ZSB"
1.296,0.0124284479198475,-0.123719122262311,0.0354918900489707,-0.148490888731945,0.673826752983784,0.587391418687078,0.711110540949389,0.661398305063937,"DVDS"
1.297,0.0328350907325081,-0.144638956847651,NA,NA,NA,NA,NA,NA,"ZSB"
1.297,0.012682730308625,-0.123924353047835,0.0357447283256281,-0.14870172434045,0.673999187881863,0.587250469520104,0.71117482256794,0.661316457573238,"DVDS"
1.298,0.0330887794055353,-0.144907031672702,NA,NA,NA,NA,NA,NA,"ZSB"
1.298,0.0129643282867959,-0.124089863820302,0.036023461943464,-0.148871682272379,0.674196310972598,0.587149155207722,0.711239019028024,0.661231982685802,"DVDS"
1.299,0.0333422351696291,-0.145174900528292,NA,NA,NA,NA,NA,NA,"ZSB"
1.299,0.0131605539812571,-0.124344334488886,0.0362200268832792,-0.149130621769445,0.674310807996652,0.587008489088605,0.711352823577491,0.661150254015395,"DVDS"
1.3,0.0335954583788696,-0.145442563659114,NA,NA,NA,NA,NA,NA,"ZSB"
1.3,0.0132987714872713,-0.124549079490635,0.0363565033424336,-0.149340997866991,0.674367337823137,0.586867926185489,0.711417005676124,0.661068566335866,"DVDS"
1.301,0.0338484493866141,-0.145710021309429,NA,NA,NA,NA,NA,NA,"ZSB"
1.301,0.0134944797747479,-0.124753680946897,0.0365525717897874,-0.149551241632133,0.674481396926913,0.586727429769852,0.711481110716748,0.660986917152165,"DVDS"
1.302,0.034101208545504,-0.145977273723072,NA,NA,NA,NA,NA,NA,"ZSB"
1.302,0.0137131068816157,-0.124958141825867,0.0367711148403209,-0.149761355925565,0.674595314476597,0.586586999688497,0.711545141514364,0.660882207594981,"DVDS"
1.303,0.0343537362074664,-0.146244321143451,NA,NA,NA,NA,NA,NA,"ZSB"
1.303,0.0139084717328573,-0.125162432709411,0.0369668663303439,-0.14997131072665,0.674709038110296,0.586446651589917,0.711609084299328,0.660800566377438,"DVDS"
1.304,0.0346060327237162,-0.146511163813549,NA,NA,NA,NA,NA,NA,"ZSB"
1.304,0.0141827966417833,-0.125366512279274,0.0372390207777924,-0.150181064019634,0.674901760071332,0.586306402675551,0.711672914954826,0.660718963429548,"DVDS"
1.305,0.0348580984447537,-0.146777801975922,NA,NA,NA,NA,NA,NA,"ZSB"
1.305,0.0143849994175664,-0.125543934121619,0.0374415485206867,-0.150363719616158,0.67501545584198,0.586192736666557,0.711736670788175,0.660630456424413,"DVDS"
1.306,0.0351099337203737,-0.147044235872706,NA,NA,NA,NA,NA,NA,"ZSB"
1.306,0.0145800929883703,-0.125747641157856,0.0376370611949777,-0.15057312124814,0.675129025902902,0.586052702011678,0.711800343169534,0.660548932914532,"DVDS"
1.307,0.0353615388996595,-0.147310465745611,NA,NA,NA,NA,NA,NA,"ZSB"
1.307,0.0147749886537039,-0.125951193190577,0.0378323902636848,-0.150782379481035,0.675242448057868,0.585912740534968,0.711863933725545,0.660467459404164,"DVDS"
1.308,0.0356129143309903,-0.14757649183593,NA,NA,NA,NA,NA,NA,"ZSB"
1.308,0.0149183422211134,-0.126164083782293,0.0379744804296552,-0.151000877313572,0.675355712720031,0.585772862695779,0.711936946478072,0.660437370498918,"DVDS"
1.309,0.0358640603620408,-0.147842314384532,NA,NA,NA,NA,NA,NA,"ZSB"
1.309,0.0151256237875438,-0.126354295399857,0.0381820027171127,-0.151196566302396,0.675481764397038,0.585633086216,0.711987381615857,0.660356140609495,"DVDS"
1.31,0.036114977339782,-0.148107933631868,NA,NA,NA,NA,NA,NA,"ZSB"
1.31,0.0153198035055954,-0.126557339725989,0.038376647225652,-0.151405348765415,0.675594752162918,0.585493402012196,0.712050741738184,0.660274948657323,"DVDS"
1.311,0.0363656656104835,-0.148373349817972,NA,NA,NA,NA,NA,NA,"ZSB"
1.311,0.0155026480167051,-0.12676019491567,0.0385597283272,-0.151613953032727,0.675707610005549,0.585353819158384,0.712114014074055,0.660204961988844,"DVDS"
1.312,0.0366161255197155,-0.148638563182462,NA,NA,NA,NA,NA,NA,"ZSB"
1.312,0.0156964504112679,-0.126962873224334,0.0387540220230619,-0.151822391143296,0.675820346218103,0.585214337016621,0.712177210240954,0.660123895806835,"DVDS"
1.313,0.0368663574123555,-0.148903573964537,NA,NA,NA,NA,NA,NA,"ZSB"
1.313,0.0159167561076434,-0.126599855771465,0.0389740862385991,-0.151335320940158,0.675932961078486,0.585005887604565,0.71160574337603,0.660016204970842,"DVDS"
1.314,0.0371163616325769,-0.149168382402983,NA,NA,NA,NA,NA,NA,"ZSB"
1.314,0.0160987211943608,-0.126784002321822,0.0391563323398266,-0.151524610801308,0.676033893890148,0.584866377315976,0.711650379637799,0.659935172695787,"DVDS"
1.315,0.0373661385238649,-0.149432988736172,NA,NA,NA,NA,NA,NA,"ZSB"
1.315,0.0162842385496533,-0.126984542735313,0.0393422058934441,-0.151730572671827,0.676138428385204,0.58472693269895,0.711711475434263,0.659854189835551,"DVDS"
1.316,0.0376156884290115,-0.149697393202064,NA,NA,NA,NA,NA,NA,"ZSB"
1.316,0.0165514651146973,-0.127199245974214,0.03960866937082,-0.151950455801854,0.676272444133059,0.58457324265999,0.711772488634203,0.659720979018362,"DVDS"
1.317,0.0378650116901151,-0.149961596038207,NA,NA,NA,NA,NA,NA,"ZSB"
1.317,0.0168239831987074,-0.12738496558904,0.0398787032226604,-0.152141305110671,0.67638452868453,0.584448458103032,0.711833423692071,0.659560545485822,"DVDS"
1.318,0.0381141086485879,-0.150225597481738,NA,NA,NA,NA,NA,NA,"ZSB"
1.318,0.0169905080868576,-0.127561904470669,0.0400451376497525,-0.152323148136642,0.676496481409053,0.58433237801533,0.711894282485999,0.659505973322196,"DVDS"
1.319,0.0383629796451541,-0.150489397769383,NA,NA,NA,NA,NA,NA,"ZSB"
1.319,0.0172127010381159,-0.127734545064649,0.0402607851067245,-0.152499662049851,0.676537381109744,0.584220512162127,0.711955057226777,0.659324680071628,"DVDS"
1.32,0.0386116250198492,-0.150752997137461,NA,NA,NA,NA,NA,NA,"ZSB"
1.32,0.0174055007925437,-0.127934173474393,0.0404541450065849,-0.152704758901163,0.676648888354464,0.584081583096273,0.712015756570666,0.65924338756192,"DVDS"
1.321,0.0388600451120296,-0.151016395821886,NA,NA,NA,NA,NA,NA,"ZSB"
1.321,0.01759814311981,-0.128045084466951,0.0406473607681424,-0.152815155590007,0.676760276201677,0.584039831493964,0.712084915960916,0.659162133081867,"DVDS"
1.322,0.0391082402603661,-0.151279594058162,NA,NA,NA,NA,NA,NA,"ZSB"
1.322,0.0177557538935035,-0.128258783058665,0.0408047521064411,-0.153034082835177,0.676871544922329,0.583901319086132,0.712160102144797,0.659115791028825,"DVDS"
