"seed_num","min_lambda_val"
2444,1.25721264334932
2445,1.29537836644028
2446,1.22967946985129
2447,1.18080357302036
2448,1.29034471871447
2449,1.25654790964626
2450,1.22728279040769
2451,1.23900242751867
2452,1.20599633980328
2453,1.31755247215367
2454,1.14972931262738
2455,1.15669414761363
2456,1.28245650390183
2457,1.24843383639913
2458,1.27762741336275
2459,1.22805273931853
2460,1.2774325067967
2461,1.24833573970877
2462,1.26940714961948
2463,1.27210088128925
2464,1.21250169764848
2465,1.255126082525
2466,1.10934231384986
2467,1.22793492621182
2468,1.2447944242263
2469,1.19981212409856
2470,1.28173863399909
2471,1.2092315334628
2472,1.13460686274009
2473,1.20709253441103
2474,1.271769941209
2475,1.19760147737668
2476,1.1911291675751
2477,1.28593709879421
2478,1.20674765236401
2479,1.26653391285485
2480,1.24083527290494
2481,1.20353400178969
2482,1.2373517020444
2483,1.21237594112672
2484,1.23383093754967
2485,1.15430246232629
2486,1.27625183588605
2487,1.1774083414057
2488,1.13531090825859
2489,1.21887341172321
2490,1.2644076288358
2491,1.15815926975419
2492,1.27610745658759
2493,1.20693611186541
2494,1.33702259094111
2495,1.24344876097372
2496,1.21623576586053
2497,1.2802564074083
2498,1.19765578112888
2499,1.12069198408414
2500,1.19601184546093
2501,1.3680102412855
2502,1.26845061930201
2503,1.1950496476341
2504,1.24908350455384
2505,1.1776681930173
2506,1.1773075071291
2507,1.17526957069479
2508,1.26918820813201
2509,1.19995071661308
2510,1.19879994320627
2511,1.1745776139336
2512,1.2894457694133
2513,1.21166925159575
2514,1.15504845267298
2515,1.25320577617012
2516,1.13044959081973
2517,1.24172390870737
2518,1.2658656619993
2519,1.23487325067959
2520,1.2187341819907
2521,1.19214216549851
2522,1.17755117470817
2523,1.1887407026443
2524,1.36971380384325
2525,1.22180107952694
2526,1.28902559271006
2527,1.19416190826994
2528,1.17762672735951
2529,1.22781051153421
2530,1.16811225334313
2531,1.28447788553279
2532,1.35066315433033
2533,1.26395924200934
2534,1.21710950272052
2535,1.22011619041111
2536,1.30545292180708
2537,1.18913768053477
2538,1.28864215997035
2539,1.21753098445317
2540,1.29521899967367
2541,1.19688831634231
2542,1.28474586148898
2543,1.23379429942635
2544,1.26932966712045
2545,1.30295351448204
2546,1.18915590037223
2547,1.16086621542425
2548,1.21585579688301
2549,1.19151537203354
2550,1.27793172619134
2551,1.24489036878933
2552,1.24868527195867
2553,1.19464061240395
2554,1.24971893238851
2555,1.23697717308117
2556,1.27914815108549
2557,1.20415952497791
2558,1.22069220230264
2559,1.19542858356717
2560,1.27459374180066
2561,1.17093094431061
2562,1.25614614632804
2563,1.24353321207256
2564,1.29323455090581
2565,1.36140858489405
2566,1.2957760922985
2567,1.28207967597529
2568,1.23542201550168
2569,1.19561195478179
2570,1.21224058899561
2571,1.20571642189399
2572,1.20916647381842
2573,1.2761288124846
2574,1.31232451388451
2575,1.24891895266128
2576,1.33249264156195
2577,1.24549040776452
2578,1.23263553233643
2579,1.2300298930442
2580,1.24159797988209
2581,1.17563617581684
2582,1.23400854423859
2583,1.16340228116167
2584,1.26780859334589
2585,1.1930139271021
2586,1.19275787103345
2587,1.28557492390794
2588,1.17868973834704
2589,1.18509150487998
2590,1.14106885757734
2591,1.28404254718592
2592,1.22659755929801
2593,1.22589814024282
2594,1.27886583692849
2595,1.12217535278084
2596,1.24926959486012
2597,1.25187019155905
2598,1.28973994265127
2599,1.25130255276871
2600,1.21860149268102
2601,1.25584426062923
2602,1.26326285354288
2603,1.24798559024356
2604,1.23933848884277
2605,1.20778013315295
2606,1.26385935016849
2607,1.18601980709781
2608,1.25674595202915
2609,1.24077195101732
2610,1.22546920687799
2611,1.2626298238182
2612,1.23260202100147
2613,1.19972636639415
2614,1.19996314666036
2615,1.18452202941948
2616,1.25101389888634
2617,1.23635439547782
2618,1.24623950148441
2619,1.16647719240419
2620,1.27316641700251
2621,1.2261811680313
2622,1.22146590098456
2623,1.2428726993602
2624,1.18236890159535
2625,1.37116404823962
2626,1.20413700611548
2627,1.20569598934419
2628,1.29993972153422
2629,1.21867782657129
2630,1.23798088460039
2631,1.17424617859473
2632,1.28498332992591
2633,1.22818822519878
2634,1.22944504353689
2635,1.25334058066102
2636,1.19129832180483
2637,1.35071822229775
2638,1.23820037444836
2639,1.25601382321886
2640,1.25302447853754
2641,1.26043139702694
2642,1.24329739693249
2643,1.24605041487372
2644,1.24464694304734
2645,1.25723337514971
2646,1.23969047956639
2647,1.27433649532035
2648,1.2253616147801
2649,1.20679117535189
2650,1.27838794215824
2651,1.1732865349382
2652,1.21203332633501
2653,1.24080532698811
2654,1.29226301645469
2655,1.28634781806139
2656,1.24018792065294
2657,1.19497681671128
2658,1.3069122036106
2659,1.1853229195715
2660,1.23370048302819
2661,1.27362983707775
2662,1.06861770529676
2663,1.25725828394342
2664,1.30057482778474
2665,1.20479486142806
2666,1.28028696129783
2667,1.25604554490845
2668,1.24428644939286
2669,1.24693311518137
2670,1.29401212947269
2671,1.24528679761482
2672,1.18906026516035
2673,1.28146603260092
2674,1.26037389006147
2675,1.23980653076683
2676,1.28131240378507
2677,1.17773513484359
2678,1.16923681412382
2679,1.14793311322644
2680,1.21364531452738
2681,1.24387878266551
2682,1.16838283229785
2683,1.23718664549753
2684,1.10818455133446
2685,1.24324911716871
2686,1.2165135172678
2687,1.22629131818309
2688,1.24727722402929
2689,1.22919149015248
2690,1.20029993290091
2691,1.3134672453257
2692,1.27159104227264
2693,1.37652815171465
2694,1.20556964926422
2695,1.24864795425092
2696,1.28641263746923
2697,1.3585364167994
2698,1.29459029283836
2699,1.29980116909581
2700,1.20276832400196
2701,1.18874002474999
2702,1.21733870498446
2703,1.28828866449392
2704,1.18035709815896
2705,1.17615780508599
2706,1.29041736285846
2707,1.12640357701522
2708,1.24353921843655
2709,1.09990915256952
2710,1.27100589669827
2711,1.25771207556474
2712,1.12812875237615
2713,1.32519804113949
2714,1.26443877715921
2715,1.27195671359961
2716,1.33273035771701
2717,1.27753349181469
2718,1.31527921170208
2719,1.37733113556895
2720,1.30169693530487
2721,1.20982888056945
2722,1.1491166050327
2723,1.32434891024226
2724,1.25592795547246
2725,1.25132438070995
2726,1.33171008156161
2727,1.20198601673222
2728,1.25347778317169
2729,1.22962777371289
2730,1.33784142860532
2731,1.24975481849063
2732,1.22769222956267
2733,1.2198488720296
2734,1.25952597818972
2735,1.27834241133551
2736,1.20415559977088
2737,1.22086551094297
2738,1.16990249595564
2739,1.17873568975066
2740,1.24746849943609
2741,1.20960932459119
2742,1.36631573770667
2743,1.20221707029597
2744,1.28822093221175
2745,1.31135521024631
2746,1.3142511504334
2747,1.2868802315095
2748,1.19016960584264
2749,1.24250454214007
2750,1.24885244960618
2751,1.21341224112596
2752,1.17908713277951
2753,1.28340191864357
2754,1.22935541849688
2755,1.30418505052901
2756,1.2097944424418
2757,1.17503649613826
2758,1.19523069802641
2759,1.21355578012176
2760,1.20103018125626
2761,1.20408486896202
2762,1.22755129877738
2763,1.32363264519809
2764,1.1421681017614
2765,1.25735676245381
2766,1.29676957016803
2767,1.1881279849821
2768,1.16526592105073
2769,1.23875938096596
2770,1.32327853125507
2771,1.16331635853578
2772,1.17383624493989
2773,1.11413614224371
2774,1.17731305193138
2775,1.20097801636549
2776,1.17278088356005
2777,1.26399948530815
2778,1.18926196385707
2779,1.20708961112265
2780,1.25718527756058
2781,1.22520091963397
2782,1.29735976702494
2783,1.31111945952628
2784,1.29498469496134
2785,1.22664428819814
2786,1.30575227362637
2787,1.39083321316076
2788,1.30844214026879
2789,1.22945379149181
2790,1.12561482267461
2791,1.34932186915138
2792,1.26310523018455
2793,1.3033698215895
2794,1.11380597397168
2795,1.17311722578553
2796,1.27254650720937
2797,1.22742403733301
2798,1.22063245509339
2799,1.15683129127531
2800,1.20082321065135
2801,1.2213126705178
2802,1.29828049427
2803,1.18182193147929
2804,1.23688219771682
2805,1.1939054743979
2806,1.14966740076981
2807,1.24477589619004
2808,1.16817969813488
2809,1.25739887828125
2810,1.21430224175787
2811,1.25719463760192
2812,1.32310935193777
2813,1.20678787773704
2814,1.17534419600225
2815,1.17156027188391
2816,1.23315408364899
2817,1.30716126321026
2818,1.22368350184621
2819,1.24954352611135
2820,1.30400940807549
2821,1.2348794972243
2822,1.13899320869451
2823,1.24497659043822
2824,1.27247480553909
2825,1.21496858196237
2826,1.23230749313869
2827,1.284379424726
2828,1.32199346918454
2829,1.25046263177618
2830,1.27918134353065
2831,1.18141170081171
2832,1.24377054481038
2833,1.1716212138891
2834,1.23780650249143
2835,1.22857704521956
2836,1.18241100910005
2837,1.33657532202586
2838,1.28377265947623
2839,1.32953973210939
2840,1.2046146629415
2841,1.24251305536351
2842,1.27516856842109
2843,1.27750331429593
2844,1.40260487092867
2845,1.20911425558184
2846,1.26009657011871
2847,1.20288816252748
2848,1.21054249099076
2849,1.20178974363782
2850,1.23877532603404
2851,1.26847853513366
2852,1.18222456193702
2853,1.38991945740098
2854,1.17671732125008
2855,1.204990481235
2856,1.1707512512447
2857,1.1033236491265
2858,1.151679928805
2859,1.27417239295495
2860,1.22125501491951
2861,1.27178013604832
2862,1.20338434943823
2863,1.21362284767824
2864,1.2367937413669
2865,1.20918023681075
2866,1.33220613988282
2867,1.16956966325574
2868,1.16346976083714
2869,1.25984284237536
2870,1.25190231788155
2871,1.1958516575749
2872,1.25156062633997
2873,1.31868631424012
2874,1.19526173179329
2875,1.30513764811755
2876,1.30539521564136
2877,1.2109935852256
2878,1.22211285150424
2879,1.26416615157518
2880,1.31586089296983
2881,1.21674325200653
2882,1.29979000798536
2883,1.22297122855452
2884,1.20568345263207
2885,1.23419183563465
