"Lambda" "lower" "upper" "lower.CI" "upper.CI"
1.31578947368421 -0.308427743127961 0.323917233632883 -0.49063740727286 0.519786845970154
1.42105263157895 -0.395178085664118 0.413915711051124 -0.576246671320001 0.612244846234913
1.52631578947368 -0.474025024024205 0.496987694519858 -0.654145148139679 0.69775041041262
1.63157894736842 -0.545062254242773 0.574410829529521 -0.724516123101162 0.777473224100916
1.73684210526316 -0.615215380270622 0.646303970132266 -0.794162829768215 0.8516359568782
1.84210526315789 -0.678186385098575 0.714212340609213 -0.856498438090514 0.921723561695122
1.94736842105263 -0.738760093801624 0.776789423329046 -0.916689514329746 0.986002911925002
2.05263157894737 -0.794085134304459 0.837341372129736 -0.971868394674337 1.04840254594201
2.15789473684211 -0.842872978860987 0.892848936281194 -1.02038825989025 1.10595485923867
2.26315789473684 -0.889485475373307 0.946150672758396 -1.06656584202176 1.1610019731004
2.36842105263158 -0.935736836206613 0.998593973889098 -1.11245973194477 1.21529230309733
2.47368421052632 -0.978113593536814 1.0499784175813 -1.154477648873 1.26872428167249
2.57894736842105 -1.01947639252473 1.09188986058055 -1.19533258026416 1.3125081627092
2.68421052631579 -1.05881765170681 1.13480914784682 -1.2346827914009 1.35716203942869
2.78947368421053 -1.09748424513363 1.17852385892972 -1.27334537480891 1.40317696002292
2.89473684210526 -1.13306419810931 1.21882602714222 -1.30903806464484 1.4456517153013
3 -1.16758932053331 1.25798311385011 -1.34351743231235 1.48672735458743
1 -0.20682750107876 -0.20682750107876 -0.396700896506519 -0.0169541056510003
1.10526315789474 -0.32102557968219 -0.0885773111947279 -0.509915350187432 0.102554483078913
1.21052631578947 -0.42413242746747 0.0189521710569208 -0.612265333454237 0.211441612037674
1.31578947368421 -0.518222257466338 0.116950413244722 -0.705755548574263 0.310895417417001
1.42105263157895 -0.603905292393091 0.208804285708315 -0.791042540637101 0.404323124640103
1.52631578947368 -0.681628391851421 0.293585837410406 -0.868595758449617 0.490620748628719
1.63157894736842 -0.754900916359799 0.375459078974497 -0.941988065581239 0.574389800075417
1.73684210526316 -0.822347798255501 0.451565296510998 -1.00951085964497 0.652255190732436
1.84210526315789 -0.885178033064947 0.521948341592318 -1.07257164476306 0.724015061084312
1.94736842105263 -0.942648388597317 0.588459795852169 -1.13054406392535 0.792260969550677
2.05263157894737 -0.999130198499871 0.65113186816447 -1.1874352951322 0.85662507492936
2.15789473684211 -1.05327789683971 0.70947247465746 -1.24223576949593 0.916518156469727
2.26315789473684 -1.1036174581277 0.767860799256819 -1.29331012877137 0.976500479291526
2.36842105263158 -1.14899496317594 0.824146387815788 -1.33910158557175 1.03443102387481
2.47368421052632 -1.19466913684042 0.876760752504082 -1.38562509609112 1.08889767282973
2.57894736842105 -1.23812289900372 0.925629015078091 -1.42997077794274 1.13896945191442
2.68421052631579 -1.28010156604406 0.971141395996593 -1.47246559652815 1.18600945846208
2.78947368421053 -1.3208772783106 1.0126096834264 -1.51377144439669 1.22872222294016
2.89473684210526 -1.36084540489723 1.05344894250609 -1.55434542357686 1.27078487360678
3 -1.398124946337 1.10142077631249 -1.59226238081392 1.32069375020496
1 -0.0673930095671946 -0.0673930095671946 -0.2476340595737 0.11284804043931
1.10526315789474 -0.177123498599208 0.0432630158600689 -0.357256922966357 0.223918351804453
1.21052631578947 -0.277064733217646 0.143654379052898 -0.457396527331075 0.324877258862629
1.31578947368421 -0.368107061795765 0.236675707086276 -0.5487445600132 0.418716329604994
1.42105263157895 -0.453187841344081 0.320911729666552 -0.63429090210234 0.503776601563049
1.52631578947368 -0.530696321617335 0.40007552362077 -0.712371685751198 0.58383898530022
1.63157894736842 -0.603322859633841 0.474792655047316 -0.785704110125305 0.659650351378295
1.73684210526316 -0.672777600960596 0.543170866814804 -0.855922170403584 0.729037667725508
1.84210526315789 -0.737646570630585 0.607216432549309 -0.921611909474095 0.793920331176331
1.94736842105263 -0.79998976716249 0.668025941944648 -0.984750904170584 0.85578662329909
2.05263157894737 -0.858806421923303 0.728900267184459 -1.04464351731057 0.917795760953355
2.15789473684211 -0.910782213208561 0.785586342881292 -1.09750476384251 0.975372835533812
2.26315789473684 -0.960697012685506 0.835516019261371 -1.14824881254717 1.02639662521849
2.36842105263158 -1.00793873690647 0.883811501658551 -1.19648646558888 1.07560239986123
2.47368421052632 -1.05441661830285 0.93127790836856 -1.24395405672751 1.12428118481973
2.57894736842105 -1.101262275172 0.977353724525297 -1.29162841951435 1.17152779280165
2.68421052631579 -1.14433442474189 1.01994508920194 -1.33559988171441 1.21505643662829
2.78947368421053 -1.18380310380398 1.05576294214968 -1.37590541624607 1.25122147663632
2.89473684210526 -1.22276873587423 1.09091038427872 -1.41567091271026 1.28734996615244
3 -1.2595957308627 1.13019264893407 -1.45354846539539 1.3277149094444
1 -0.0238690469735881 -0.0238690469735881 -0.2106907019182 0.162952607971023
1.10526315789474 -0.138904550499066 0.0873398989917924 -0.32571062423468 0.274695259138504
1.21052631578947 -0.244603360479574 0.18801588704295 -0.431707416995834 0.376266574308247
1.31578947368421 -0.341849839895654 0.280644224494301 -0.529399563664572 0.46998543270662
1.42105263157895 -0.429909689210936 0.365692414816897 -0.617981775427511 0.556375401894518
1.52631578947368 -0.511437876350303 0.446000338241347 -0.700069095523454 0.63819249470116
1.63157894736842 -0.588630675731924 0.521859537229611 -0.777855211996634 0.715458538275629
1.73684210526316 -0.661260269699955 0.592336039280677 -0.851320451147625 0.787450787373166
1.84210526315789 -0.729768256831174 0.65943142716318 -0.920719604245223 0.855646896047608
1.94736842105263 -0.794138556612979 0.722124791151845 -0.986004332423181 0.919904156693913
2.05263157894737 -0.853696823281985 0.778744541294717 -1.04648676615724 0.977899911823428
2.15789473684211 -0.913193759270634 0.834980215526271 -1.10664594791503 1.03563821607438
2.26315789473684 -0.967749103813213 0.889854875359853 -1.16231955661589 1.09175270323068
2.36842105263158 -1.01938245007422 0.938313912269223 -1.2149586525957 1.1414783384224
2.47368421052632 -1.07008458497703 0.983981474474067 -1.2663292221722 1.1881281547071
2.57894736842105 -1.1178349173596 1.0257618456244 -1.31490372298996 1.2313426746312
2.68421052631579 -1.16196635272083 1.07121425592246 -1.35971114259109 1.27843966959756
2.78947368421053 -1.20326331517226 1.11003933202633 -1.40180265652916 1.31852527821063
2.89473684210526 -1.2451579801559 1.14730768935964 -1.44411367534183 1.35684659245672
3 -1.28548671237003 1.18334777421564 -1.48521003358261 1.39403773536248
1 -0.107577632189027 -0.107577632189027 -0.292659725317459 0.0775044609394062
1.10526315789474 -0.217405703921641 -0.000404416819197079 -0.403025607448899 0.184542318968855
1.21052631578947 -0.317974490455043 0.0975832697140494 -0.504395279578751 0.282791367992187
1.31578947368421 -0.41082422143665 0.185631823819313 -0.598290825707205 0.371331148720145
1.42105263157895 -0.497413732833847 0.267749679333673 -0.685910822264519 0.454118594815499
1.52631578947368 -0.577852944306632 0.343903532503371 -0.767536843150271 0.531061493773065
1.63157894736842 -0.653297308911142 0.414316299660907 -0.844296609104382 0.602470691444034
1.73684210526316 -0.722100343156873 0.478249669525764 -0.914255963268267 0.667316097419346
1.84210526315789 -0.787892330739916 0.538708373430736 -0.980992112491823 0.728533027707652
1.94736842105263 -0.851570733827555 0.598969913630879 -1.04592693962821 0.789856788524608
2.05263157894737 -0.912817498472515 0.656614606711239 -1.10839675914502 0.848570350363475
2.15789473684211 -0.966164114644605 0.709214133973091 -1.16295946697832 0.901989606632696
2.26315789473684 -1.01830700174469 0.760480276785544 -1.216164139212 0.954383784010501
2.36842105263158 -1.06707808266406 0.809359286079631 -1.26610268998292 1.00447939856448
2.47368421052632 -1.11508334940433 0.856253006735383 -1.31527084560338 1.05270388841515
2.57894736842105 -1.15995339866183 0.898985850637906 -1.36162596530448 1.09623761220934
2.68421052631579 -1.20534684464497 0.943377109223883 -1.40855347301134 1.14216947981042
2.78947368421053 -1.24740980700812 0.97903279015739 -1.45215614503589 1.17851465975883
2.89473684210526 -1.28747916375691 1.0142134091068 -1.49343836267491 1.21456548268714
3 -1.3281312967496 1.04948711274233 -1.53538816468535 1.25106274763194
1 -0.125302498873808 -0.125302498873808 -0.307403494087937 0.0567984963403207
1.10526315789474 -0.237784134545482 -0.0134849752985508 -0.419886378270525 0.168719902330049
1.21052631578947 -0.339340342702452 0.0878403672825689 -0.521643236175611 0.270287216730549
1.31578947368421 -0.432090485830524 0.179613676254589 -0.61468881863356 0.36250113401838
1.42105263157895 -0.519791064967824 0.263470678681301 -0.70277409272208 0.44687143843921
1.52631578947368 -0.599544167357025 0.340780569965613 -0.782960064573019 0.524945755776253
1.63157894736842 -0.674390655862894 0.412231983597332 -0.858221342085593 0.597285963433537
1.73684210526316 -0.742899182092191 0.479301839677701 -0.927105597014504 0.665085094346265
1.84210526315789 -0.805166299013674 0.542763941478989 -0.989925523128263 0.729321611886018
1.94736842105263 -0.864189604068548 0.604882675632259 -1.04950346563773 0.792251495951755
2.05263157894737 -0.917656795859036 0.662089357146856 -1.10342257630646 0.850304997261635
2.15789473684211 -0.968322559154909 0.713362655752967 -1.15477514769397 0.902264462068425
2.26315789473684 -1.02153472189819 0.766802489690545 -1.20875154058734 0.956621995522443
2.36842105263158 -1.07187132845127 0.816228328302825 -1.25946127321441 1.00696776792805
2.47368421052632 -1.12065778315061 0.857581695897615 -1.30929550340919 1.04891850799924
2.57894736842105 -1.16859536128115 0.898306438164464 -1.35777711859275 1.09055766066233
2.68421052631579 -1.21205490435963 0.9362027750154 -1.40185132956192 1.1290923762218
2.78947368421053 -1.25239038977826 0.977031741751182 -1.4427851658113 1.17070784011226
2.89473684210526 -1.29231704126948 1.01456502011022 -1.48358124539844 1.20914798198464
3 -1.32945300032933 1.04565060925519 -1.52111176974665 1.24026051900523
1 -0.0601579989348501 -0.0601579989348501 -0.244666625058559 0.124350627188859
1.10526315789474 -0.16710021098402 0.0478044210817065 -0.350699320973614 0.233529286303512
1.21052631578947 -0.263880012334652 0.146582235225462 -0.446808805788181 0.333760494013974
1.31578947368421 -0.353361477691812 0.238044107306255 -0.535961923457935 0.426876992482847
1.42105263157895 -0.433325515731075 0.321355873565772 -0.615692993310549 0.512019504955955
1.52631578947368 -0.508545423252334 0.397723552701199 -0.690894364277827 0.590353716307815
1.63157894736842 -0.580781906451004 0.470439135247996 -0.763389265603 0.665185968509163
1.73684210526316 -0.647252693834732 0.538039527864999 -0.830222102833349 0.734823004415045
1.84210526315789 -0.707219140763853 0.60167850735239 -0.890395250446775 0.800455772079751
1.94736842105263 -0.766006520678896 0.662515684805766 -0.94941130980574 0.863558822541596
2.05263157894737 -0.819268540136634 0.719467310385181 -1.00281703418358 0.922899105660214
2.15789473684211 -0.870805722412702 0.774661666917186 -1.05479784506123 0.980423109052916
2.26315789473684 -0.921207802323128 0.825004525620406 -1.10574833201148 1.03312185066902
2.36842105263158 -0.966641871229228 0.87284528850847 -1.15173825342529 1.08309107822285
2.47368421052632 -1.01124376208565 0.917090599951671 -1.19691183267292 1.1288736847399
2.57894736842105 -1.05388397307296 0.961894003850554 -1.2402714057753 1.17603748672556
2.68421052631579 -1.09378857700181 1.00609181122212 -1.28081135513532 1.22256852922977
2.78947368421053 -1.13198959804871 1.04554143182946 -1.31972523360364 1.26410721356335
2.89473684210526 -1.16861114502727 1.08311983996421 -1.35713239848024 1.3035850178994
3 -1.20434609205827 1.12338181441986 -1.39345818195963 1.34659239071787
1 -0.200285825510791 -0.200285825510791 -0.38629207644928 -0.0142795745723032
1.10526315789474 -0.31145169483892 -0.0904739175440227 -0.497499366318825 0.0956933951235454
1.21052631578947 -0.411701338507457 0.0083784446516381 -0.597987174074606 0.195027735279277
1.31578947368421 -0.503998652440385 0.0984450871362572 -0.690764311839238 0.285705426215157
1.42105263157895 -0.587828101265943 0.18224850841404 -0.775245368920797 0.370526097894124
1.52631578947368 -0.667559555695558 0.259023486557467 -0.855776599024405 0.448323927411417
1.63157894736842 -0.740902476482301 0.329849141913227 -0.930284679359781 0.520228211285598
1.73684210526316 -0.809252191453671 0.397690030430201 -0.999786754216274 0.589279795647627
1.84210526315789 -0.871721295313656 0.462402780927506 -1.06337467641634 0.65546598096121
1.94736842105263 -0.931809586556992 0.52297187690383 -1.12467967190752 0.717391156498752
2.05263157894737 -0.989455281052216 0.579948954657473 -1.1838250394607 0.775927473598725
2.15789473684211 -1.04387981847514 0.636575986515304 -1.23975539036909 0.834151553440426
2.26315789473684 -1.09577477682577 0.691944517200714 -1.29320272214147 0.891076577180832
2.36842105263158 -1.14904298049729 0.742550211019923 -1.34797912911909 0.943058541980367
2.47368421052632 -1.19792264463805 0.793004565894338 -1.39835827773693 0.995079683248941
2.57894736842105 -1.24570171772462 0.838111529148158 -1.44778666008601 1.04142868755753
2.68421052631579 -1.29040537948873 0.879804830902288 -1.49359986673314 1.08432906289535
2.78947368421053 -1.33313883327876 0.920862583026409 -1.53826248077384 1.12646672055573
2.89473684210526 -1.37293602293444 0.96048441690932 -1.57934487726965 1.16705879120518
3 -1.41406748058467 0.996333328260574 -1.62212074672588 1.20381563471313
1 -0.0560938618993434 -0.0560938618993434 -0.248436935125366 0.136249211326679
1.10526315789474 -0.172319942672464 0.0609581065362271 -0.364153237111825 0.253924085887679
1.21052631578947 -0.277254018299071 0.16809255273599 -0.468858719417254 0.36175154797183
1.31578947368421 -0.372223979744858 0.264215191599966 -0.563936687195271 0.45864459537154
1.42105263157895 -0.460004133832398 0.351788470576432 -0.652033926230457 0.546872005858881
1.52631578947368 -0.540640372775469 0.433409743208907 -0.733032604202149 0.629315351434865
1.63157894736842 -0.616584800879996 0.508481197796605 -0.809562973579946 0.705237535849994
1.73684210526316 -0.689252000866174 0.580442289504244 -0.882918338262872 0.778184099787591
1.84210526315789 -0.756231901099485 0.647013200457545 -0.950693147727475 0.845594584268866
1.94736842105263 -0.819338557788502 0.707560998401111 -1.01463742654838 0.907121829663329
2.05263157894737 -0.881948319674405 0.764300674636538 -1.07817100874414 0.964647257394361
2.15789473684211 -0.938088450401522 0.818705001179818 -1.13506778983686 1.02032120509899
2.26315789473684 -0.99171837899966 0.873644101097959 -1.18949175743791 1.07616919271576
2.36842105263158 -1.03941799545143 0.925254853087197 -1.23786201341062 1.1292265051489
2.47368421052632 -1.08935517772452 0.970625289762325 -1.28852992121595 1.17572426682359
2.57894736842105 -1.13358263463293 1.01561709099115 -1.33308476837963 1.22201557917518
2.68421052631579 -1.17743650174361 1.05734374038468 -1.37766605276586 1.265000650296
2.78947368421053 -1.21856711472247 1.09989242144701 -1.41922280790803 1.30870495213938
2.89473684210526 -1.25802849349478 1.1352158268202 -1.45911792143136 1.34520372838358
3 -1.29986548711401 1.17519325322266 -1.50126747348138 1.3865708316874
1 0.0557617891222614 0.0557617891222614 -0.136074411176614 0.247597989421137
1.10526315789474 -0.060753408234102 0.172003531160323 -0.25238548084399 0.364340744001324
1.21052631578947 -0.16710414512784 0.277997738259494 -0.358767782713862 0.471038878354517
1.31578947368421 -0.264446290752591 0.374161163196541 -0.456354186464008 0.568084546161187
1.42105263157895 -0.354713460570352 0.465082301747089 -0.54688821260799 0.659988665285994
1.52631578947368 -0.438157378373273 0.547470673737829 -0.630792472543414 0.743398631715882
1.63157894736842 -0.516836315826341 0.625223042952881 -0.709994229176547 0.822130572681348
1.73684210526316 -0.590259035905386 0.696225085941177 -0.784025993424733 0.894057180576592
1.84210526315789 -0.659184377754433 0.761978990332216 -0.853686000061969 0.960815224852437
1.94736842105263 -0.723676319556241 0.824923577630937 -0.919069716120479 1.02491166178348
2.05263157894737 -0.783348991884378 0.882378782061998 -0.979192683137516 1.08342647553585
2.15789473684211 -0.838898469113346 0.940772820667532 -1.03514888634637 1.14320982847803
2.26315789473684 -0.890561365126155 0.993739610249591 -1.08680021311838 1.1978594690388
2.36842105263158 -0.941151336327202 1.04423816864025 -1.13781598829304 1.24962300637747
2.47368421052632 -0.991226865463314 1.09188564509725 -1.18855346467962 1.29862081195897
2.57894736842105 -1.03659301283539 1.13791486295299 -1.23459811981925 1.34546602219327
2.68421052631579 -1.08097294877342 1.18774484428666 -1.27979062708857 1.39706058003056
2.78947368421053 -1.1266867190852 1.23310828420692 -1.32589553384173 1.44384337037337
2.89473684210526 -1.16545195530704 1.27496277188174 -1.36500663095407 1.48732673756933
3 -1.19750478761674 1.31736393861163 -1.39761846123297 1.53127826491527
1 -0.224914049417863 -0.224914049417863 -0.409357045209832 -0.040471053625894
1.10526315789474 -0.337641108484404 -0.111958193184195 -0.522082265935266 0.0728401689543529
1.21052631578947 -0.440493847176039 -0.0083600076720451 -0.625106181268088 0.176971745794162
1.31578947368421 -0.534255451220745 0.0878701688448611 -0.719234624299693 0.273954602825381
1.42105263157895 -0.622058153426106 0.176261370856212 -0.807470257657492 0.363091579419383
1.52631578947368 -0.701716315371858 0.256025971184729 -0.887498821933428 0.44370397848131
1.63157894736842 -0.776276799960187 0.331283807856847 -0.962579014463722 0.519716685166635
1.73684210526316 -0.845354863108678 0.399089679535221 -1.03208070854717 0.588124262326704
1.84210526315789 -0.908482763799296 0.463733614858635 -1.09566605955119 0.653449687320586
1.94736842105263 -0.967877482072567 0.526225180279145 -1.15548967708558 0.716683839465163
2.05263157894737 -1.02477112974094 0.586684621518271 -1.21301243468459 0.777980603815066
2.15789473684211 -1.07659249989916 0.641728323857251 -1.26512931101452 0.83375416249835
2.26315789473684 -1.1272187278828 0.69349118836225 -1.31618239840157 0.886505362109401
2.36842105263158 -1.17711386408227 0.742893689254332 -1.36659209918455 0.93684514344842
2.47368421052632 -1.22014085667021 0.787985924368132 -1.40990164822605 0.982571278226602
2.57894736842105 -1.26495499622358 0.831547435682408 -1.455263666556 1.0265874704247
2.68421052631579 -1.30499767611125 0.873437881445079 -1.49562936724639 1.06918810107181
2.78947368421053 -1.34612363421728 0.914735267152453 -1.53729905449436 1.11102666718168
2.89473684210526 -1.38707883309843 0.953688322695086 -1.57880404645885 1.15093389213329
3 -1.42608645968377 0.987050299304311 -1.61826308170239 1.18496288808925
1 -0.00562288064464969 -0.00562288064464969 -0.18665811142039 0.17541235013109
1.10526315789474 -0.114463724905165 0.103746633914105 -0.295361636470897 0.285340958818786
1.21052631578947 -0.214091579798378 0.202725291978712 -0.395026982126076 0.38505327969757
1.31578947368421 -0.304802771002874 0.292815772872761 -0.485916193821807 0.476058160984669
1.42105263157895 -0.388157540025836 0.375012157049856 -0.569643979846505 0.559469652547071
1.52631578947368 -0.465310661929519 0.451345731034615 -0.647299627358288 0.637092960677637
1.63157894736842 -0.537682415665971 0.521616906138485 -0.720299706771705 0.708866910645703
1.73684210526316 -0.607984343188883 0.588663387496122 -0.791093726682441 0.777574059135488
1.84210526315789 -0.671107654689356 0.650993070429827 -0.854751422616732 0.841686612346062
1.94736842105263 -0.732625760429775 0.710457961592837 -0.916849073558023 0.902880947778502
2.05263157894737 -0.788363172313546 0.765557557455238 -0.973051740574791 0.959750677441611
2.15789473684211 -0.836227473912527 0.819821194914172 -1.02123651898937 1.01593144001718
2.26315789473684 -0.88661837236844 0.869018976401719 -1.07245337111534 1.06692314468459
2.36842105263158 -0.936045953860994 0.917516208900701 -1.12265070370249 1.11737743706452
2.47368421052632 -0.981943816224733 0.964841999195276 -1.16916680631023 1.16643259414702
2.57894736842105 -1.02232945425304 1.00932817419047 -1.21018374066102 1.21273930120667
2.68421052631579 -1.05890780286828 1.05170407431578 -1.24739525843533 1.25704041634956
2.78947368421053 -1.0959842407454 1.09508964566003 -1.28503412900863 1.30256962821293
2.89473684210526 -1.13082152207563 1.13196391813981 -1.32060771546818 1.34109555465634
3 -1.16518942164784 1.16837319090397 -1.35583854623922 1.37928473713683
1 -0.0540961180379577 -0.0540961180379577 -0.241112301461755 0.132920065385839
1.10526315789474 -0.16904415672442 0.060149096199696 -0.355495904217042 0.247839398039173
1.21052631578947 -0.27333133477802 0.16390823967129 -0.459490469196504 0.352419517067935
1.31578947368421 -0.368254489108354 0.258574552958227 -0.554287778406718 0.448051737527293
1.42105263157895 -0.45520855564406 0.345078679234792 -0.641390522610747 0.535510078287873
1.52631578947368 -0.535359538571383 0.425192931069668 -0.721846592659633 0.616684366442721
1.63157894736842 -0.608384096114814 0.500077243664221 -0.795385290553707 0.69249087011519
1.73684210526316 -0.676820647424018 0.572296926209682 -0.864457907439851 0.765798832712698
1.84210526315789 -0.741871219129284 0.639769610786996 -0.930275921504887 0.834219077529534
1.94736842105263 -0.80317617982853 0.705300426624168 -0.992440223029404 0.900721847553892
2.05263157894737 -0.859008089909396 0.763348343241979 -1.04901736267358 0.959797815139361
2.15789473684211 -0.913259579943396 0.819486982510816 -1.10417546255933 1.01695958035638
2.26315789473684 -0.96665604313544 0.871023130446964 -1.15851882255308 1.06942554668152
2.36842105263158 -1.01567028541896 0.917280654805674 -1.20853526685779 1.11677338736594
2.47368421052632 -1.06566885154511 0.96475987507688 -1.25948970832921 1.16536874841494
2.57894736842105 -1.11044305663824 1.01190364731628 -1.30491723560723 1.21332008264271
2.68421052631579 -1.15467536429418 1.05228671291 -1.35039560349521 1.25462066189823
2.78947368421053 -1.19621133824142 1.0939112005325 -1.39312429182675 1.29710267950202
2.89473684210526 -1.23509912573824 1.12660779259288 -1.43314119696616 1.33017722284894
3 -1.27161192518633 1.16263018620419 -1.4706571753284 1.36695219845946
1 -0.0876412675037273 -0.0876412675037273 -0.274080799101973 0.0987982640945188
1.10526315789474 -0.199612378312156 0.0249008744251412 -0.384928593541227 0.212860342737339
1.21052631578947 -0.300853335058016 0.128232592967916 -0.485465614510595 0.317895719410167
1.31578947368421 -0.391709943207969 0.224168446159135 -0.575973147923093 0.415724707705833
1.42105263157895 -0.475859743063747 0.311408291671501 -0.660064460443447 0.504781824992905
1.52631578947368 -0.554579551914216 0.39383412281526 -0.73883169721408 0.589084676328955
1.63157894736842 -0.627642352007005 0.468215203111697 -0.812153390739179 0.665335988509369
1.73684210526316 -0.696826989722953 0.537396575292787 -0.881566683638009 0.73614088552498
1.84210526315789 -0.762343053167623 0.605670588145691 -0.94733945749321 0.806192162845915
1.94736842105263 -0.822486454811409 0.670422483925299 -1.00798090179282 0.872693786400449
2.05263157894737 -0.882220436827384 0.729546772651079 -1.0682304551261 0.933690097376339
2.15789473684211 -0.937404558083321 0.786851442681443 -1.12423071511328 0.992630499954662
2.26315789473684 -0.989135978983913 0.844253641176734 -1.1765796989651 1.05168384875208
2.36842105263158 -1.03950535099695 0.900515562072909 -1.22754780977689 1.10979903809063
2.47368421052632 -1.08930417522637 0.951893081407818 -1.27822545292508 1.16258669954883
2.57894736842105 -1.13417742603296 1.00380161745559 -1.32387111079518 1.21622388099031
2.68421052631579 -1.17754509851935 1.05226652722876 -1.3682000353979 1.26654726375356
2.78947368421053 -1.22016619489606 1.09546206219126 -1.41155907037175 1.31178469145281
2.89473684210526 -1.25823000767666 1.13851615337292 -1.45030085784709 1.35631662533357
3 -1.29895286321484 1.18258550733783 -1.49195275992657 1.40268996566229
1 0.002834635095299 0.002834635095299 -0.177695988063274 0.183365258253872
1.10526315789474 -0.108600315293189 0.114463953421936 -0.289051518995512 0.295219912818931
1.21052631578947 -0.209721814239309 0.215473484631622 -0.390314105192175 0.396715324045712
1.31578947368421 -0.302339011543493 0.307963613726292 -0.483242929856806 0.489952355806161
1.42105263157895 -0.387968706757964 0.393645647403534 -0.569287603300263 0.576398839515718
1.52631578947368 -0.467392503806855 0.472184898539518 -0.649181168810612 0.655883490004725
1.63157894736842 -0.54183734926426 0.545257952909973 -0.724092442707951 0.729883056468377
1.73684210526316 -0.612444432106327 0.612797476035821 -0.795076530282021 0.798511859528582
1.84210526315789 -0.679076106325846 0.675290298935422 -0.862096349774803 0.861930861279152
1.94736842105263 -0.74355115618272 0.734576187480513 -0.927008633042086 0.922293609889755
2.05263157894737 -0.802904912901644 0.790336984299411 -0.986992766209567 0.978873875833358
2.15789473684211 -0.859039143349844 0.843900496642621 -1.04354352407511 1.03352939443989
2.26315789473684 -0.908915364588878 0.895730647278282 -1.09324687169496 1.08656692597329
2.36842105263158 -0.958686015415844 0.94526537434313 -1.14326692662004 1.13735621731333
2.47368421052632 -1.00391238646762 0.990403945179485 -1.1884051425861 1.18337859445354
2.57894736842105 -1.04799349907809 1.0325135573611 -1.23296972130089 1.22652874773465
2.68421052631579 -1.09012878251984 1.07092544023375 -1.27560995022008 1.2655319930252
2.78947368421053 -1.1265823306727 1.10892943784928 -1.31228680492131 1.30460147619498
2.89473684210526 -1.1631634167243 1.14857841777502 -1.34842021933946 1.34549109194507
3 -1.19640929658359 1.18497916271666 -1.3815951460384 1.38271470560778
1 -0.0579572051155738 -0.0579572051155738 -0.243059422748217 0.12714501251707
1.10526315789474 -0.168705480787614 0.0531718067698022 -0.353699287557578 0.238499754862193
1.21052631578947 -0.269829969747809 0.155053447871705 -0.454863711160832 0.340819375500976
1.31578947368421 -0.362618027312699 0.248118382084241 -0.547830494767951 0.434509748972167
1.42105263157895 -0.447841026115181 0.332965238969631 -0.633388206378136 0.520044083503367
1.52631578947368 -0.525949729519805 0.410021942653602 -0.712017971292625 0.59788943901143
1.63157894736842 -0.595537982017613 0.480261739266685 -0.782121876047875 0.668884341942624
1.73684210526316 -0.662382219102102 0.548708149361271 -0.849690599562305 0.738395618257989
1.84210526315789 -0.724461526099055 0.610870564923682 -0.912683369950232 0.801607100517396
1.94736842105263 -0.783941284591998 0.667964597979789 -0.973039260546769 0.859913497554861
2.05263157894737 -0.840450411822532 0.724138690793994 -1.03068075238479 0.917179056146157
2.15789473684211 -0.889820505390105 0.776339074705475 -1.08077772539008 0.970853954340536
2.26315789473684 -0.938966798374091 0.82419085622291 -1.13084032509005 1.02000567445122
2.36842105263158 -0.98677632590754 0.869609359396728 -1.17963312332845 1.06690157893485
2.47368421052632 -1.03270212174879 0.911925007725676 -1.22680888256869 1.1105545443812
2.57894736842105 -1.0748318793773 0.955409965980148 -1.27030167349229 1.15555668247983
2.68421052631579 -1.11767087249432 0.996041576407166 -1.31439251127264 1.19786053383599
2.78947368421053 -1.15610599049332 1.0349562599536 -1.35400317275 1.23842800363386
2.89473684210526 -1.19289218652043 1.07648838544037 -1.3917748868562 1.28175686068479
3 -1.2323141968898 1.11330496484315 -1.4326793093886 1.32016504031208
1 -0.0845657805706571 -0.0845657805706571 -0.279333539717544 0.110201978576229
1.10526315789474 -0.198536924550256 0.0293023036743392 -0.392086718053232 0.2258327741641
1.21052631578947 -0.3012042389243 0.132955104687223 -0.494027324653792 0.331426791183547
1.31578947368421 -0.394597587501894 0.228230958164398 -0.586949935473111 0.428672620797373
1.42105263157895 -0.479965465012161 0.313870961287593 -0.672095986897636 0.516461123088044
1.52631578947368 -0.558046770369579 0.395218579697476 -0.750184888509417 0.600228347002515
1.63157894736842 -0.630048882213208 0.470339881382203 -0.822554580926332 0.677947453745057
1.73684210526316 -0.69786645987414 0.541337063799948 -0.890727681082427 0.751538609029566
1.84210526315789 -0.761642948855834 0.608026999555412 -0.954918356342651 0.820837743117252
1.94736842105263 -0.821730743057169 0.669798828285127 -1.01566547664922 0.885267466926698
2.05263157894737 -0.881636082011724 0.727599983731619 -1.07642773997993 0.945551055666037
2.15789473684211 -0.933477267616332 0.785566382663851 -1.12862770097211 1.00651533104437
2.26315789473684 -0.982394807236846 0.839183900605358 -1.17809783849318 1.06321415424416
2.36842105263158 -1.03138043246147 0.893334924102 -1.22808953430367 1.12047010027252
2.47368421052632 -1.07727386743771 0.944477042242597 -1.27503277016558 1.17463792177391
2.57894736842105 -1.12023087778634 0.993309106605735 -1.31867235429045 1.22631717869452
2.68421052631579 -1.163385792307 1.03500993205293 -1.3628990658126 1.27031069124749
2.78947368421053 -1.20572003239148 1.07947284408484 -1.4067692507071 1.3170090889273
